Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Ruby_10r_Description,Text,,,,,,
Buff/B_Ruby_10r_Name,Text,,,Brand,,烙印,
Buff/B_Ruby_11healr_Description,Text,,,"At the start of the turn, recover Healing Gauge.",,回合开始时，恢复体力极限,
Buff/B_Ruby_11healr_Name,Text,,,Recuperate,,养精蓄锐,
Buff/B_Ruby_11r_Description,Text,,,,,,
Buff/B_Ruby_11r_Name,Text,,,Eternal Blessing,,永恒祝福,
Buff/B_Ruby_12_Rarer_Description,Text,,,"Whenever a skill is drawn, grant it Swiftness.",,每当抽取技能时，使其获得迅速。,
Buff/B_Ruby_12_Rarer_Name,Text,,,Silver Eye's Blessing,,银眼赐福,
Buff/B_Ruby_13atkr_Description,Text,,,Increases Attack by an amount equal to your Evasion Rate.,,增加的攻击力数值等同于你的闪避率,
Buff/B_Ruby_13atkr_Name,Text,,,Everflowing Power,,不断涌出的力量,
Buff/B_Ruby_13r_Description,Text,,,,,,
Buff/B_Ruby_13r_Name,Text,,,High-Speed Evasion,,高速闪避,
Buff/B_Ruby_13selfr_Description,Text,,,"Whenever you evade, unleash Silver Eye Burst on the attacking enemy.",,每当你闪避，对攻击你的敌人释放银眼爆发,
Buff/B_Ruby_13selfr_Name,Text,,,Rose Sigil,,玫瑰印记,
Buff/B_Ruby_1r_Description,Text,,,,,,
Buff/B_Ruby_1r_Name,Text,,,Potential Wound,,可能存在的伤口,
Buff/B_Ruby_2r_Description,Text,,,,,,
Buff/B_Ruby_2r_Name,Text,,,Caught Off Guard,,措手不及,
Buff/B_Ruby_3r_Description,Text,,,,,,
Buff/B_Ruby_3r_Name,Text,,,Floral Shadow Blessing,,花影祝福,
Buff/B_Ruby_3selfr_Description,Text,,,,,,
Buff/B_Ruby_3selfr_Name,Text,,,Additional Protection,,额外的庇佑,
Buff/B_Ruby_5atk_0r_Description,Text,,,"Your attack skills cost 2 less Mana and have Swiftness, ignore Taunt, Follow-up attack, and guaranteed Critical.",,你的攻击技能费用减少2点并具有迅速、无视嘲讽、追踪和必定暴击。,
Buff/B_Ruby_5atk_0r_Name,Text,,,Bloom,,绽放,
Buff/B_Ruby_5atkr_Description,Text,,,"Your attack skills cost 2 less Mana and have Swiftness, ignore Taunt, Follow-up attack, and guaranteed Critical.",,你的攻击技能费用减少2点并具有迅速、无视嘲讽、追踪和必定暴击。,
Buff/B_Ruby_5atkr_Name,Text,,,Bloom,,绽放,
