Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Youmu_0_Description,Text,,"2중첩 시, 손에 발도술이 없으면 발도술 1장을 손에넣고 이 버프를 해제합니다.","When stacks reach 2, remove this buff. If you do not have ""Slash"" in your hand, add 1 ""Slash"" to your hand.",ストック数が2に達したときに手札に「抜刀」がない場合、「抜刀」を手札に1枚加える。効果発動後、これを除去する。,叠到2层时，解除该增益。并且如果手中没有拔刀术，将一张拔刀术加入手牌。,疊到2層時，解除該增益。並且如果手中沒有拔刀術，將一張拔刀術加入手牌。
Buff/B_Youmu_0_Name,Text,,정신집중,Holding Breath and Focusing,息を止め集中する,屏息凝神,屏息凝神
Buff/B_Youmu_10_Description,Text,,"적이 아군을 <b>공격 하기 전에</b> 그 적을 공격해, 버프 중첩마다 &a(공격력 48%)의 반격 피해를 입힙니다.","Each time an enemy attacks, <b>attack the enemy preemptively before their action</b> and retaliate with &a (55% of ATK) damage per stack.",敵が攻撃するたび、<b>敵が攻撃する前に先制して攻撃を行い</b>、ストック1ごとに&a(攻撃力の55%)のダメージで繰り返し反撃する。 ,每当敌人瞄准友军时，<b>抢先在敌人行动前</b>攻击，对其进行该增益层数次数的&a（55%攻击力）点伤害的反击。,每當敵人瞄準友軍時，<b>搶先在敵人行動前</b>攻擊，對其進行該增益層數次數的&a(48%攻擊力)點傷害的反擊。
Buff/B_Youmu_10_Name,Text,,반사하계참,Lower Realm Reflection Slash,反射下界斬 ,反射下界斩,反射下界斬
Buff/B_Youmu_1_Description,Text,,반령이 우선적으로 공격합니다.,"Becomes the primary target for ""Half-Phantom"".",「半霊 」が対象を優先して攻撃する。,成为半灵优先攻击的目标。,成為半靈優先攻擊的目標。
Buff/B_Youmu_1_Name,Text,,빙좌의 오랏줄,Spirit Medium's Bind,憑坐の縛 ,凭依之缚,憑依之縛
Buff/B_Youmu_1_S_Description,Text,,,"When using an Fixed ability, additionally trigger ""Half-Phantom"" once (does not increase Spell Card Energy stacks).",自身が固定能力を使用するとき、「半霊」を1回繰り返し発動する。(スペルカードエネルギーのストックは増加しない),使用自身的固定能力时，追加释放1次“半灵冲撞”（不会积攒符卡能量）。,使用自身的固定能力時，追加釋放1次“半靈衝撞”。
Buff/B_Youmu_1_S_Name,Text,,,Coordinated Strike,連携攻撃 ,协同攻击,協同攻擊
Buff/B_Youmu_2_S_Description,Text,,,"When generating ""Slash"", consume 1 stack to reduce the cost of the generated ""Slash"" by 1.",「抜刀」を生成するときにストックを1消費し、生成した「抜刀」のコストを1減少する。,生成拔刀斩时，解除1层该增益，并使生成的拔刀斩获得费用-1。,生成拔刀斬時，解除1層該增益，並使生成的拔刀斬獲得費用-1。
Buff/B_Youmu_2_S_Name,Text,,,Mental Focus,精神集中,聚精会神,聚精會神
Buff/B_Youmu_4_Description,Text,,현월참을 반복해 시전합니다.,Cast “Crescent Moon Slash” repeatedly.,「弦月斬」 を繰り返し発動する。,连续释放弦月斩。,連續釋放弦月斬。
Buff/B_Youmu_4_Name,Text,,현월 대기,Crescent Moon Readiness,弦月連斬 ,弦月就绪,弦月就緒
Buff/B_Youmu_Ex_10_Description,Text,,"적이 아군을 <b>공격 하기 전에</b> 그 적을 공격해, 버프 중첩마다 &a(공격력 70%)의 반격 피해를 입힙니다.
턴 종료 시 스펠카드가 &b중첩(이 버프의 중첩 수) 이상이면, &b중첩을 소모하고 이 버프의 지속시간을 1턴 증가시킵니다.","Each time an enemy attacks, <b>attack the enemy preemptively before their action</b> and retaliate against the attacker with &a (80% of ATK) damage per stack. 
At turn end, if [Spell Card] stacks are ≥ &b (this buff's stacks), consume &b stacks to extend this buff's duration by 1 turn.","敵が攻撃するたび、<b>敵が攻撃する前に先制して攻撃を行い</b>、攻撃者にストック1ごとに&a(攻撃力の80%)のダメージで繰り返し反撃する。 
ターン終了時、[符]のストック数が&b(このバフのストック数)以上の場合、&bストック(このバフのストック数)消費してこのバフの持続時間を1ターン延長する。","每当敌人瞄准友军时，<b>抢先在敌人行动前</b>攻击，对其进行该增益层数次数的&a（80%攻击力）点伤害的反击。
回合结束时，如果符卡层数为&b（该增益的层数）层及以上，消耗&b（该增益的层数）层符卡并延长1回合持续时间。","每當敵人瞄準友軍時，<b>搶先在敵人行動前</b>攻擊，對其進行該增益層數次數的&a(70%攻擊力)點傷害的反擊。
回合結束時，如果符卡層數為&b(該增益的層數)層及以上，消耗&b(該增益的層數)層符卡並延長1回合持續時間。"
Buff/B_Youmu_Ex_10_Name,Text,,「대소반사위성참」,「Matsuyoi-Reflecting Satellite Slash」,待宵反射衛星斬,「待宵反射卫星斩」,「待宵反射衛星斬」
Buff/B_Youmu_Ex_LucyD_1_Description,Text,,이번 턴에 '발도술'을 사용할 때마다 스킬 교환 횟수를 1 얻습니다.,"During this turn, gain 1 Exchange every time you play ""Slash"".",このターン中、「抜刀」を使用するたびに交換回数が1増加する。,本回合内，每次发动“拔刀术”时，获得一次交换机会。,本回合內，每次發動“拔刀術”時，獲得一次交換機會。
Buff/B_Youmu_Ex_LucyD_1_Name,Text,,악령,Wicked Soul,悪し魂 ,恶魂,惡魂
Buff/B_Youmu_Ex_R_1_Description,Text,,요우무가 사용하는 스펠카드가 아닌 모든 스킬을 카운트 1로 한 번 더 시전합니다.,"During this buff's duration, when Youmu uses a non-Spell Card skill, recast that skill with a 1-countdown. 
Removed at turn end.","持続時間中に魂魄妖夢が所持者の「スペルカード強化」または「符の消費」を持たないスキルを使用したとき、カウントダウン1でそのスキルを1回繰り返し発動する。
ターン終了時、除去される。","持续时间内，妖梦使用的所有非符卡技能都会以倒计时1的方式重复释放一次。
回合结束时解除。","持續時間內，妖夢使用的所有非符卡技能都會以倒計時1的方式重複釋放一次。
回合結束時解除。"
Buff/B_Youmu_Ex_R_1_Name,Text,,혼백「유명구문지총명의 법」,Konpaku 「Dharma of Gumonji Wisdom of the Living and Dead」,魂魄-幽明求聞持聡明の法 ,魂魄「幽明求闻持聪明之法」,魂魄「幽明求聞持聰明之法」
Buff/B_Youmu_Ex_R_2_S_Name,Text,,공관검「육근청정참」,Voidness Sword 「Slash Clearing the Six Senses」,空観剣-六根清浄斬,空观剑「六根清净斩」,空觀劍「六根清淨斬」
Buff/B_Youmu_Hakurouken_Description,Text,,고통 피해를 받으면 이 디버프의 '방어력 감소' 효과가 증가합니다.,Pain damage taken increases based on DEF-reduction debuffs applied to self.,苦痛ダメージを受けたとき、自身が持つ防御力減少デバフにより苦痛ダメージが増加する。,受到的痛苦伤害根据自身所带有的减益的“防御力降低”效果提升。,受到的痛苦傷害根據自身所帶有的減益的“防禦力降低”效果提升。
Buff/B_Youmu_Hakurouken_Name,Text,,파갑,Armor Break,装甲破壊,破甲,破甲
Buff/B_Youmu_Hakurouken_T_Description,Text,,,,,,
Buff/B_Youmu_Hakurouken_T_Name,Text,,,Hakurouken,白楼剣,白楼剑,
Buff/B_Youmu_Limit_Boss_Description,Text,,턴 시작 시 해제됩니다.,Removed at turn start.,ターン開始時、除去される。,回合开始时解除。,回合開始時解除。
Buff/B_Youmu_Limit_Boss_Name,Text,,BOSS-방호결계,BOSS - Protective Barrier,ボス-保護結界,BOSS-防护结界,BOSS-防護結界
Buff/B_Youmu_Limit_Description,Text,,"보스가 아닌 대상에게 부여되면 다음 행동이 취소됩니다.
보스는 대신 1턴동안 동결됩니다.
턴 시작 시 해제됩니다.","When applied: Cancel target's next action if not a Boss. 
Freeze Bosses for 1 turn instead. 
Removed at turn start.","これが与えられたとき、対象がボス以外で次の行動を持つ場合、その行動をキャンセルする。
対象がボスの場合、代わりに1ターンの間、[凍結]を与える。
ターン開始時、除去される。","获得该减益时，如果该角色不是BOSS单位，并且有下一次行动，则取消下一次行动。
如果该单位是BOSS单位，改为获得持续1回合的冻结。
回合开始时解除。","獲得該增益時，如果該角色不是BOSS單位，並且有下一次行動，則取消下一次行動。
如果該單位是BOSS單位，改為獲得持續1回合的凍結。
回合開始時解除。"
Buff/B_Youmu_Limit_Name,Text,,보호결계,Protective Barrier,保護結界,保护结界,保護結界
Buff/B_Youmu_P_0_Description,Text,,"4중첩 시, 스펠카드를 1중첩 얻고 이 버프를 해제합니다.","When stacks reach 4, remove this buff and gain 1 Spell Card stack.",ストックが4に達したとき、このバフを除去して[符]を1ストック得る。,叠加到4层时，解除该增益并获得1层符卡层数。,疊加到4層時，解除該增益並獲得1層符卡層數。
Buff/B_Youmu_P_0_Name,Text,,스펠카드 에너지,Spell Card Energy,スペルカードエネルギー,符卡能量,符卡能量
Buff/B_Youmu_P_Description,Text,,"스펠카드:&a
스펠카드 에너지:&b
일부 스킬은 스펠카드를 소모하여 강화할 수 있습니다.","Spell Card stacks: &a
Spell Card Energy stacks: &b
Some skills consume [Spell Card] stacks to empower effects.","符のストック数:&a
スペルカードエネルギーのストック数:&b
一部のスキルは[符]を消費することで強化される。","符卡层数：&a
符卡能量：&b
部分卡牌可以消耗符卡层数进行强化。","符卡層數：&a
符卡能量：&b
部分卡牌可以消耗此增益進行強化。"
Buff/B_Youmu_P_Name,Text,,스펠카드,Spell Card,符,符卡,符卡
Buff/B_Youmu_P_T_Description,Text,,요우무에게 받은 총 피해,Tracks whether damage has been received from Youmu.,魂魄妖夢からダメージを受けているかどうかの状態。,统计是否受到妖梦的伤害。,統計是否受到妖夢的傷害。
