Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Equip_TopazHSR_0_Name,Text,,,Tame,,温驯,
Buff/B_Equip_TopazHSR_1_Name,Text,,,Burn,,灼伤,
Buff/B_TopazHSR_10Rare_Description,Text,,,All enemies are considered to have Proof of Debt.,,"所有敌人视作拥有负债证明
但账账仍然会以原本拥有负债证明的敌人为目标",
Buff/B_TopazHSR_10Rare_Name,Text,,,Demand Surge,,需求膨胀,
Buff/B_TopazHSR_10Rare_T_Name,Text,,,Proof of Debt (Demand Surge),,负债证明（需求膨胀）,
Buff/B_TopazHSR_11Rare_Description,Text,,,"When Numby attacks, gain 1 stack of Windfall Bonanza.        ",,账账攻击时，获得一层 涨幅惊人,
Buff/B_TopazHSR_11Rare_Name,Text,,,Incentive Mechanism,,激励机制,
Buff/B_TopazHSR_2_Description,Text,,,"Numby's attack multiplier +100%
Action Value increases even if the attack is not a Follow-up.
Lose 1 stack after Numby attacks.",,"账账的攻击倍率+100%
行动值不需要攻击为追击也可以增加
账账攻击后减少一层",
Buff/B_TopazHSR_2_Name,Text,,,Windfall Bonanza!,,涨幅惊人！,
Buff/B_TopazHSR_3_Description,Text,,,Lose 1 Mana at the start of next turn.,,下回合开始时法力值-1,
Buff/B_TopazHSR_3_Name,Text,,,Overdraft,,透支,
Buff/B_TopazHSR_4_Description,Text,,,Numby deals 50% more damage to enemies below 50% HP.      ,,账账对于生命值低于50%的敌人造成的伤害提高50%,
Buff/B_TopazHSR_4_Name,Text,,,Financial Turmoil,,金融动荡,
Buff/B_TopazHSR_6_Description,Text,,,"Increases Critical Follow-up damage taken by &a%.
Gain 1 stack when hit by a Follow-up attack.
Removed if Proof of Debt is not present.",,"受到暴击的追击伤害提高&a%
受到追击时叠加一层
不处于负债证明时解除",
Buff/B_TopazHSR_6_Name,Text,,,Under Enforcement,,被执行,
Buff/B_TopazHSR_LucyD_Description,Text,,,"Numby's next attack will draw a skill, then remove this buff.
Marks hidden treasure locations in this area after combat.",,"账账的下次攻击时会抽取一个技能，并解除此Buff
战斗结束时标明本区域的隐藏宝箱所在位置",
Buff/B_TopazHSR_LucyD_Name,Text,,,Explicit Subsidy,,明补,
Buff/B_TopazHSR_P_Description,Text,,,"Increases Follow-up damage taken by 25%.
Gain 1 Action Value when hit by a Follow-up attack with a different name than the last.
At 2 Action Value, Numby launches a Follow-up attack equal to 100% of Topaz's ATK, then resets Action Value.
Gain 1 Action Value at turn end.",,"受到的追击伤害增加25%
每次受到与上次不同名的追击时，行动值+1
行动值达到2时，账账会进行一次托帕攻击力100%的追击，追击后行动值归零。
回合结束时，行动值+1",
Buff/B_TopazHSR_P_Name,Text,,,Proof of Debt,,负债证明,
