Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Accelerator_1_Description,Text,,,"At the start of the turn, gain 1 stack of Calculation Power and deal 30% damage to all enemies.
Whenever you kill an enemy using anything other than Reflection, permanently gain 1 Attack and reduce Max HP by 1.",,"回合开始时，获得一层计算力，并对所有敌人造成30%倍率的伤害。
每当使用除反射外击杀一名敌人永久获得1点攻击力,永久减少1点最大生命值",
Buff/B_Accelerator_1_Name,Text,,,Black Wings,,黑翼,
Buff/B_Accelerator_3_Description,Text,,,"When using a skill, additionally take damage equal to 3 times your Attack.",,使用技能时，额外受到3倍于自身攻击力的伤害,
Buff/B_Accelerator_3_Name,Text,,,Reverse Reflection,,逆反射,
Buff/B_Accelerator_7_Description,Text,,,"At the start of the turn, gain 1 stack of Calculation Power.
Each time Reflection is activated, permanently increase Max HP by 1 and Overheal all allies by 3.
When Black Wings is active, this buff disappears.",,"回合开始时，获得一层计算力
每发动一次反射，永久提高1点最大生命值，超额恢复全体友军3点生命值
当自身存在黑翼时，该buff消失。
",
Buff/B_Accelerator_7_Name,Text,,,White Wing,,白翼,
Buff/B_Accelerator_8_Description,Text,,,,,,
Buff/B_Accelerator_8_Name,Text,,,Blood Reversal,,血液逆流,
Buff/B_Accelerator_9_Description,Text,,,"When activating Reflection, extend all enemy debuffs by 1 turn and extend all ally buffs by 1 turn.",,发动反射时使所以敌人减益延长一回合，使我方所有增益延长一回合,
Buff/B_Accelerator_9_Name,Text,,,Reverse Essence Puzzle 545,,逆源质拼图545,
Buff/B_Accelerator_P_Name,Text,,,Calculation Power,,计算力,
Buff/B_Accelerator_R1_Description,Text,,,"During this cycle, increase Reflection damage by the number of non-Reflection kills during this buff's duration.",,本次循环中，将每次反射的伤害提高本buff持续期间除反射外击杀数,
Buff/B_Accelerator_R1_Name,Text,,,Atoner,,赎罪者,
Character/Accelerator_CampSelectWord,Text,,,No need to apologize. I'm already invincible on my own.,,不好意思，我一个人就已经是无敌的了,
Character/Accelerator_PassiveDes,Text,,,"At the start of battle, gain 2 stacks of Calculation Power.
Whenever attacked, consume 1 stack of ""Calculation Power"" to nullify the damage and activate Reflection.
Reflection: Deals 130% of Accelerator's Attack to the attacker.",,"战斗开始时获得2层计算力
每当受到攻击时，会消耗一层“计算力“，将此次伤害变为0，并发动反射
反射：对施加者造成一方通行130%攻击力
",
Character/Accelerator_PassiveName,Text,,,Accelerator,,一方通行,
Character/Accelerator_SelectInfo,Text,,,Accelerator is the 1st-ranked Level 5 and the strongest esper currently residing in Academy City.,,"曾经生活在学园都市，本名不详，性别不明。通常以其超能力的名称「一方通行Accelerator」作为称呼
",
Character/Accelerator_name,Text,,,Accelerator,,一方通行,
Character_Skin/Accelerator1_SkinDesc,Text,,,Accelerator's winter outfit.,,一方通行的冬装,
Character_Skin/Accelerator1_SkinName,Text,,,White Winter Attire,,白色冬装,
Character_Skin/Accelerator2_SkinDesc,Text,,,Gender? Did I ever mention that?,,性别什么的，有说过吗？,
Character_Skin/Accelerator2_SkinName,Text,,,Yoshikawa Yuriko,,铃科百合子,
SimpleCampDialogue/CampDial_Accelerator_Azar_Dialogues_0,Text,,,"[A] You're holding back, aren't you?",,[A]你，是在放水吧。,
SimpleCampDialogue/CampDial_Accelerator_Azar_Dialogues_1,Text,,,[B] Not at all.,,[B]怎么会呢。,
SimpleCampDialogue/CampDial_Accelerator_Blue_Dialogues_0,Text,,,[B] White wings... a power of protection?,,[B]白色的翅膀，是守护的力量？,
SimpleCampDialogue/CampDial_Accelerator_Blue_Dialogues_1,Text,,,[A] Yes. To protect someone...,,[A]是啊，为了守护某人...,
SimpleCampDialogue/CampDial_Accelerator_Charon_Dialogues_0,Text,,,[B] I sense a dark power within you...,,[B]我能感觉到，你身上暗黑的力量...,
SimpleCampDialogue/CampDial_Accelerator_Charon_Dialogues_1,Text,,,"[A] Dark? I have another type of wing too, you know.",,[A]暗黑？我可还有另外一种翅膀哦。,
