Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_awaken_yq_Description,Text,,,"Can use ""Lost Christmas"" when stacks are fully accumulated.",,叠满层数后可以使用“失落圣诞”。,
Buff/B_awaken_yq_Name,Text,,,True Name Awakening,,真名觉醒,
Buff/B_complete_crystall_Description,Text,,,Cannot act.,,无法行动,
Buff/B_complete_crystall_Name,Text,,,Completely Crystallized,,完全晶化,
Buff/B_crystall_Description,Text,,,"Each turn, suffer &a (5% of Yuzuriha's Max HP * stacks) Pain damage.
At the end of the turn, if Crystallization stacks ≥5, become ""Completely Crystallized"".",,"每回合受到&a(5%楪祈最大生命值*层数）的痛苦伤害。
回合结束时，若晶化层数≥5，则会使自身“完全晶化”。",
Buff/B_crystall_Name,Text,,,Crystallization,,晶化,
Buff/B_def_yq_Description,Text,,,,,,
Buff/B_def_yq_Name,Text,,,Hardened Crystal Armor,,硬化晶甲,
Buff/B_echo_Description,Text,,,,,,
Buff/B_echo_Name,Text,,,Void Resonance,,空洞共鸣,
Buff/B_help_yq_Description,Text,,,,,,
Buff/B_help_yq_Name,Text,,,Cover,,掩护,
Buff/B_lose_CH_Description,Text,,,Defense becomes negative.,,防御力变为原来的负数。,
Buff/B_lose_CH_Name,Text,,,Purge,,肃清,
Buff/B_myself_Name,Text,,,Ego Dark Armor,,本我黯甲,
Buff/B_reflex_Description,Text,,,"When taking damage, deal &a (Barrier value) damage to the damage source.",,受到伤害时，对伤害源造成&a(保护罩值)点伤害。,
Buff/B_reflex_Name,Text,,,Reflective Crystal Armor,,反射晶甲,
Buff/B_robot_Description,Text,,,"Fyu-Neru deals an additional &b (20% of Yuzuriha's ATK) damage to the target after each attack.
Only one Fyu-Neru can exist at a time.",,"飞那鲁会在每次攻击后对目标额外造成&b(20%楪祈攻击力)的伤害。
同一时间只能存在一个飞那鲁。",
Buff/B_robot_Name,Text,,,Fyu-Neru,,飞那鲁,
Buff/B_shield_Description,Text,,,Gain +1 Barrier at the start of the turn.,,回合开始时+1保护罩,
Buff/B_shield_Name,Text,,,Regenerative Crystal Armor,,再生晶甲,
Buff/B_sword_owner_Description,Text,,,Wielder of the Void Greatsword.,,歌者闇剑的拥有者。,
Buff/B_sword_owner_Name,Text,,,Void Greatsword,,歌者闇剑,
Buff/B_void_Description,Text,,,,,,
Buff/B_void_Name,Text,,,Void,,虚无,
Buff/B_waterfall_yq_Description,Text,,,Gain 1 Mana at the start of the turn.,,回合开始时获得一点法力值。,
Buff/B_waterfall_yq_Name,Text,,,Energy Crystal Armor,,聚能晶甲,
Buff/B_yq_Name,Text,,,,,,
Character/yeqi_CampSelectWord,Text,,,Can I stay by your side forever? I want to know about you... and everyone else...,,我可以一直待在你身边吗？因为我想知道你的事，还有大家的事，所以...,
Character/yeqi_PassiveDes,Text,,,"Adds ""Void Greatsword"" to the inventory upon entering the first scene.
The ""Void Greatsword"" strengthens as Yuzuriha levels up (active when equipped).",,"进入第一个场景时将“歌者闇剑”置入背包。
“歌者闇剑”会随着楪祈等级的增加而强化（装备时生效）。",
Character/yeqi_PassiveName,Text,,,Void: Greatsword,,虚空：巨剑Void,
