Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Angelo_1_0_Description,Text,,천사의 노랫소리가 들려온다...,You hear the angel's song...,,,
Buff/B_Angelo_1_0_Name,Text,,포르티시모,Fortissimo,,,
Buff/B_Angelo_1_Description,Text,,천사의 선율을 연주하여 잔이 차올랐다.,"The angel's melody was played, and the cup was filled.",,,
Buff/B_Angelo_1_Name,Text,,천사의 잔,Angel's Cup,,,
Buff/B_Barmo_1_1_Name,Text,,보호막,Shield,,,
Buff/B_Barmo_5_0_Description,Text,,도발 무시,Ignore Taunt,,,
Buff/B_Barmo_5_0_Name,Text,,도발 무시,Ignore Taunt,,,
Buff/B_Barmo_5_1_Name,Text,,공격력 증가,Attack Increase,,,
Buff/B_Barmo_6_0_Name,Text,,공격받을 확률 증가,Increased Chance to be Attacked,,,
Buff/B_Barmo_6_1_Description,Text,,다음 받는 피해를 0으로 감소시킵니다.,The next damage received is reduced to 0.,,,
Buff/B_Barmo_6_1_Name,Text,,악마의 위안,Demon's Consolation,,,
Buff/B_Barmo_7_Description,Text,,,,,,
Buff/B_Barmo_7_Name,Text,,치유력 증가,Healing Increase,,,
Buff/B_Barmo_P_0_Description,Text,,"중첩 수가 3일 떄 '안젤로 바르모니카'를 필드에 소환합니다.
중첩 수가 6일 때 손에 '이신-쥬라르메'를 추가합니다.","When the stack count is 3, summon ""Angelo Vaalmonica"" to the field.
When the stack count is 6, add ""Duralume, Vaalmonican Heathen Hallow"" to your hand.",,,
Buff/B_Barmo_P_0_Name,Text,,천사의 인도,Angel's Guidance,,,
Buff/B_Barmo_P_1_Description,Text,,"중첩 수가 3일 때 '데모네 바르모니카'를 필드에 소환합니다.
중첩 수가 6일 때 '신이-제브페라'를 손에 추가합니다.","When the stack count is 3, summon ""Demone Vaalmonica"" to the field.
When the stack count is 6, add ""Zebufera, Vaalmonican Hallow Heathen"" to your hand.",,,
Buff/B_Barmo_P_1_Name,Text,,악마의 인도,Demon's Guidance,,,
Buff/B_Barmo_R_0_T_Description,Text,,"중첩 수가 6일 때 무작위 적을 기절(<sprite=2> &a%) 시키고, 중첩 수가 1이 됩니다.","When the stack count is 6, stun a random enemy (<sprite=2> &a%) and the stack count becomes 1.",,,
Buff/B_Barmo_R_0_T_Name,Text,,향명,Incantation,,,
Buff/B_Demone_1_0_Description,Text,,악마의 노랫소리가 들려온다...,You hear the demon's song...,,,
Buff/B_Demone_1_0_Name,Text,,피아니시모,Pianissimo,,,
Buff/B_Demone_1_Description,Text,,악마의 선율을 연주하여 잔이 차올랐다.,"The demon's melody was played, and the cup was filled.",,,
Buff/B_Demone_1_Name,Text,,악마의 잔,Demon's Cup,,,
Character/Barmo_CampSelectWord,Text,,좌우에서 들려오는 천사와 악마의 속삭임── 당신의 선택은?,The whispers of angels and demons from both sides── What will you choose?,,,
Character/Barmo_PassiveDes,Text,,"아군이 <color=green>치유</color>될 때 '천사의 인도'를 얻고 <color=purple>고통피해</color>를 받을 때 '악마의 인도'를 얻습니다.

셀레트리체 전용스킬의 <color=purple>고통피해</color> 효과는 빈사 상태의 대상을 전투불능 상태로 만들지 않습니다.","When an ally is <color=green>healed</color>, gain ""Angel's Guidance"", and when they take <color=purple>pain damage</color>, gain ""Demon's Guidance"".

The <color=purple>pain damage</color> effect of Selettrice exclusive skills will not incapacitate a critically wounded target.",,,
Character/Barmo_PassiveName,Text,,성선기의 연주자,Performer of Sacred Harmony,,,
Character/Barmo_SelectInfo,Text,,"성선기-바르모니카의 선택을 받은 소녀.
언제나 자신의 주위를 멤도는 천사와 악마의 인도를 따라 자신의 운명을 결정하기 위해 조사단에 합류하였다.

셀레트리체는 치유와 자해효과를 동시에 활용하는 지원 역할군입니다. 덱의 카드를 컨트롤하는 효과가 많기에 능력을 최대한 활용하기 위해선 남은 덱과 버려진 덱을 잘 파악하고 있어야 합니다.","A girl chosen by the Sacred Harmony Vaalmonica. She joined the expedition to determine her destiny by following the guidance of the angels and demons that always circle around her.

Selettrice is a support role that utilizes healing and self-harm effects simultaneously. To maximize the potential of her abilities, it is crucial to monitor the remaining deck and discard pile, as many of her effects control the deck's cards.",,,
Character/Barmo_Text_Battle_AllyND_0,Text,,도와드릴게요...!,I'll help you...!,,,
Character/Barmo_Text_Battle_AllyND_1,Text,,어서 치유를...!,Hurry and heal...!,,,
Character/Barmo_Text_Battle_Cri_0,Text,,<i>템페스토소</i>,<i>Tempestoso</i>,,,
Character/Barmo_Text_Battle_Healed_0,Text,,고마워요.,Thank you.,,,
Character/Barmo_Text_Battle_Healed_1,Text,,감사해요.,Thanks.,,,
Character/Barmo_Text_Battle_Idle_0,Text,,다음 곡은...,The next song is...,,,
Character/Barmo_Text_Battle_Idle_1,Text,,음...,Hmm...,,,
Character/Barmo_Text_Battle_Kill_0,Text,,<i>비바체</i>,<i>Vivace</i>,,,
Character/Barmo_Text_Battle_Kill_1,Text,,<i>비보</i>,<i>Vivo</i>,,,
Character/Barmo_Text_Battle_ND_0,Text,,아파...!,It hurts...!,,,
Character/Barmo_Text_Battle_ND_1,Text,,끝... 이렇게...?,End... like this...?,,,
Character/Barmo_Text_Battle_Start_0,Text,,"데모네, 도와주세요.","Dimonno, help me.",,,
Character/Barmo_Text_Battle_Start_1,Text,,"안젤로, 연주 준비를.","Angello, prepare to play.",,,
Character/Barmo_Text_Field_GetItem_0,Text,,반짝거려요...!,It sparkles...!,,,
Character/Barmo_Text_Field_GetItem_1,Text,,와...!,Wow...!,,,
Character/Barmo_Text_Field_Idle_0,Text,,저쪽에서 노랫소리가 들려와요...,I hear a song from over there...,,,
Character/Barmo_Text_Field_Idle_1,Text,,"안젤로, 데모네.
길을 알려주세요.","Angello, Dimonno. Show me the way.",,,
Character/Barmo_Text_Field_Potion_P_0,Text,,후아...,Phew...,,,
Character/Barmo_Text_Field_Potion_P_1,Text,,이걸로 연주하면 어떤 소리가 날까요? ...안된다고요?,What sound will it make if I play this? ...No?,,,
Character/Barmo_Text_MasterTarget,Text,,운명은... 맡길게요.,I'll leave it to fate.,,,
Character/Barmo_Text_PharosLeader_0,Text,,교주님... 당신의 선율을 연주하겠습니다.,Master... I will play your melody.,,,
Character/Barmo_Text_PharosLeader_1,Text,,미안해요...!,I'm sorry...!,,,
Character/Barmo_Text_PharosLeader_2,Text,,다음 곡은 장송곡으로 할까요.,Shall the next song be a requiem.,,,
Character/Barmo_Text_Witch_0,Text,,고통은... 익숙해요.,Pain... I'm used to it.,,,
Character/Barmo_Text_Witch_1,Text,,이제 무리예요...!,I can't do it anymore...!,,,
Character/Barmo_name,Text,,셀레트리체,Selettrice,,,
Enemy/S1_Angelo_EnemyStory,Text,,"(속닥속닥... ♪)
선택은 당신이 하기 나름.","(Whisper whisper... ♪)
It's all up to your choice.",,,
Enemy/S1_Angelo_SubName,Text,,천사의 속삭임,Angel's Whisper,,,
Enemy/S1_Angelo_name,Text,,안젤로 바르모니카,Angello Vaalmonica,,,
Enemy/S1_Demone_EnemyStory,Text,,"(소곤소곤...!)
선택은 당신이 하기 나름.","(Murmur murmur...!)
It's all up to your choice.",,,
Enemy/S1_Demone_SubName,Text,,악마의 속삭임,Demon's Whisper,,,
Enemy/S1_Demone_name,Text,,데모네 바르모니카,Dimonno Vaalmonica,,,
Skill/S_Angelo_Name,Text,,천사의 장난,Angel's Prank,,,
Skill/S_Barmo_1_0_Description,Text,,손의 가장 아래에 있는 스킬을 버린 뒤 스킬 하나를 뽑습니다.,"Discard the bottom skill in your hand, then draw a skill.",,,
Skill/S_Barmo_1_0_Name,Text,,천사의 인도,Angel's Guidance,,,
Skill/S_Barmo_1_1_Description,Text,,"대상에게 <color=purple>&a 고통 피해</color>를 입히고, &b 보호막을 부여한 뒤 자신의 스킬을 우선으로 스킬을 하나 뽑습니다.","Inflict <color=purple>&a pain damage</color> on the target, grant &b shield, and prioritize drawing one of your skills.",,,
Skill/S_Barmo_1_1_Name,Text,,악마의 인도,Demon's Guidance,,,
