Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Suwako_3_Description,Text,,,"When using the 4th skill in a turn, add a 0-cost [Native God ""Mishaguji-sama""] to your hand.",,每个回合使用第4个技能时，将1个0费的[土著神「御射军神大人」]加入手中。,
Buff/B_Suwako_3_Name,Text,,,Growing Storm,,风雨御射,
Buff/B_Suwako_8_Description,Text,,,"The next time the <color=#008B45>Rotation</color> effect is triggered, the <color=#008B45>Rotated</color> skill's damage will be increased by &a (80%) or healing by &b (130%) for this battle.",,下次触发<color=#008B45>旋回</color>效果时，使被<color=#008B45>旋回</color>的技能在本场战斗中增加&a(80%)伤害或&b(130%)治疗量。触发后解除。,
Buff/B_Suwako_8_Name,Text,,,Approaching Storm,,风雨欲来,
Buff/B_Suwako_Dot_Description,Text,,,"Each time <color=#008B45>Rotation</color> is triggered or a 0-cost skill is used, increase this debuff's damage by 1.",,每次触发<color=#008B45>旋回</color>或使用0费技能时，使该减益的伤害增加1点。,
Buff/B_Suwako_Dot_Name,Text,,,Raging Storm,,风雨已至,
Buff/B_Suwako_Rare2_Description,Text,,,"When <color=#008B45>Cycle</color> is triggered, or when any teammate plays a 0 cost skill from your hand, the damage of [Raging Storm] will be triggered immediately, but only half of the damage will be dealt.

When <color=#008B45>Rotation</color> is triggered or a 0-cost skill is played from hand, immediately trigger 1 instance of [Raging Storm], but only deal 50% of the damage.",,触发<color=#008B45>旋回</color>或释放手中的0费技能时，立即触发1次自己施加的[风雨已至]的伤害，但只造成50%的伤害量。,
Buff/B_Suwako_Rare2_Name,Text,,,Eye of the Storm,,风雨皆息,
Character/Suwako_CampSelectWord,Text,,,Revere the earth more. Or you might get cursed? Hehe.,,更加地敬畏大地吧。不然被诅咒也说不定哟？嘿嘿。,
Character/Suwako_PassiveDes,Text,,,"<b>Tomorrow Will Be Special, Yesterday Was Not</b> - At the start of battle, place the 1st skill in your deck on top of the draw pile.

<b>Ability to Create Earthliness</b> - At the end of each turn, return the top skill in your hand to the top of the deck, and then draw 1 skill.

<b><color=green>Combo X</color></b> - When using more than X skills in a turn, triggers additional effects.

<b><color=#008B45>Rotation</color></b> - When some of Suwako's skills are returned from the hand or discard pile to the deck, trigger an additional effect.",,"<b>明日之盛，昨日之俗</b> - 战斗开始时，将技能组第1个技能放在牌堆顶。

<b>创造坤程度的能力</b> - 回合结束时，将手中最上方的技能放回牌库最上方，那之后，抽取1个技能。

<b><color=green>连击X</color></b> - 每个回合中使用过的技能大于X个时，可以触发额外效果。

<b><color=#008B45>旋回</color></b> - 洩矢诹访子的部分技能从手牌或弃牌堆回到牌库时，会触发额外效果。",
Character/Suwako_PassiveName,Text,,,Pinnacle of Native Gods,,土著神的顶点,
Character/Suwako_SelectInfo,Text,,,"Suwako Moriya is a combo-based damage dealer with the unique ""Rotation"" mechanic.

She not only benefits from ""Combo"" but also utilizes ""Rotation"": Her iron rings infinitely accumulate damage through repeated returns to the deck, growing into terrifying power. The ""something"" attached to enemies gradually builds into a curse.

Try combining her with the [Wind Spirit] system to create swirling storms in the Twisted Lands!",,"洩矢诹访子是拥有独特玩法“旋回”的连击型输出。

洩矢诹访子不仅拥有能从“连击”中获益的能力，还拥有“旋回”能力：藉由不断返回牌库，她手中的铁轮能够无限积累伤害，逐渐成长为可怕的怪物；而附着在敌人身上的“某种东西”，也会逐渐积累成一种诅咒。

试着结合风灵系的调查员，在扭曲之地刮起旋回的风吧！",
Character/Suwako_Text_Battle_AllyND_0,Text,,,"Gods can be revived through faith, but you better not die, okay?",,神明可以通过信仰复生，但你可千万别死了哟？,
Character/Suwako_Text_Battle_Cri_0,Text,,,Feel the wrath of a god!,,感受神明的愤怒吧！,
Character/Suwako_Text_Battle_Cri_1,Text,,,Feel the wrath of a god! Not that I'm particularly angry.,,感受神明的愤怒吧！虽说我也没有很生气。,
Character/Suwako_Text_Battle_Healed_0,Text,,,Frogs are weak against the cold—that's the most natural way of survival without defying nature.,,青蛙面对寒冷是很弱的啊——。那是不和自然相违背的最自然的生存方式哟。,
Character/Suwako_Text_Battle_Idle_0,Text,,,Keep dawdling and I'll start hibernating.,,再磨磨蹭蹭的，我可要冬眠了。,
Character/Suwako_Text_Battle_Kill_0,Text,,,"Now, let's erase the evidence. Can't have people finding out a god was bullying others here.",,好了，消灭证据，消灭证据。被发现在这里欺负人可有损神明的威严呢。,
Character/Suwako_Text_Battle_Kill_1,Text,,,"Hurry up, we've got time to spare! Again, again!",,快点快点，还有多余的时间！再战，再战！,
Character/Suwako_Text_Battle_ND_0,Text,,,"I, who built a nation... could lose...?",,建立了一个国家的我，竟然会输……？,
Character/Suwako_Text_Battle_Start_0,Text,,,"Hey, want to play a game? ""The End of the World.""",,啊，要不要玩玩看呢。“世界末日”。,
Character/Suwako_Text_Battle_Start_1,Text,,,"""Festivals"" are also called ""Song and Dance Offerings""—where gods and humans play together!",,「祭典」别名是「歌舞奉神」，也就是神和人类一起玩！,
Character/Suwako_Text_Field_Idle_0,Text,,,"We Japanese gods accept all comers. With eight million deities, how could we refuse?",,我们日本的神明可是来者不拒？都八百万了，还有什么好拒的。,
Character/Suwako_Text_MasterTarget,Text,,,"It's fine. As long as someone remembers me, I'll never disappear. Leave it to me.",,没事的啦。只要还有人记得我，我就永远不会消失。交给我吧。,
Character/Suwako_Text_PharosLeader_0,Text,,,"Oh, did you really think you could control a god?",,哎呀，你真的以为就凭你可以控制神明？,
Character/Suwako_Text_PharosLeader_1,Text,,,Is this over already? How dull.,,啊，这就结束了？太无聊了。,
