Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_SF_Agent_10_1_Description,Text,,,"When the duration ends, if there is any remaining shield, increase all allies' Attack by the proportion of the remaining shield (current remaining amount increases by &a%), and reduce the cost of the next skill used by all allies by 1.",,持续时间结束时若仍有剩余保护罩，根据剩余保护罩的比例提升所有友军攻击力(当前剩余量提升&a%)，并使所有友军下一个使用的技能费用减少1点。,
Buff/B_SF_Agent_10_1_Name,Text,,,Ominous Barrier,,噩兆屏障,
Buff/B_SF_Agent_10_2_Description,Text,,,,,,
Buff/B_SF_Agent_10_2_Name,Text,,,Attack Increase,,攻击力增加,
Buff/B_SF_Agent_10_3_Description,Text,,,Reduces the cost of the next skill used by self by 1.,,自身下一个使用的技能费用减少1点。,
Buff/B_SF_Agent_10_3_Name,Text,,,Skill Cost Reduction,,技能费用降低,
Buff/B_SF_Agent_11_1_Description,Text,,,Unable to act.,,无法行动。,
Buff/B_SF_Agent_11_1_Name,Text,,,Stun,,眩晕,
Buff/B_SF_Agent_11_2_Description,Text,,,,,,
Buff/B_SF_Agent_11_2_Name,Text,,,Increased Damage Received,,受到伤害增加,
Buff/B_SF_Agent_11_Description,Text,,,"&b/&c
&user and reinforcements summoned by &user will apply [Stun] (<sprite=2>&a1%) to the last attacked target after every &c attacks (Follow-up attacks count as 0.5).
If [Stun] applied by this effect is resisted, increase damage received by the target by 12% for 3 turns (<sprite=0>&a2%).",,"&b/&c
&user及&user召唤入场的增援单位每进行&c次攻击(追加攻击视为0.5次)，对最后攻击的目标施加【眩晕】(<sprite=2>&a1%)。
此效果施加的【眩晕】被抵抗时，使目标3回合内受到的伤害增加12%(<sprite=0>&a2%)",
Buff/B_SF_Agent_11_Name,Text,,,Penal Judgment,,罚罪,
Buff/B_SF_Agent_1_1_Description,Text,,,Inserts 1 [Steady Shot] with a 3-turn countdown each round.,,每回合置入1个倒计时3的【沉稳射击】。,
Buff/B_SF_Agent_1_1_Name,Text,,,Sniper Support,,狙击援护,
Buff/B_SF_Agent_1_2_Description,Text,,,Inserts 1 [Steady Shot] with a 3-turn countdown each round.,,每回合置入1个倒计时3的【沉稳射击】。,
Buff/B_SF_Agent_1_2_Name,Text,,,Reinforcement: Jaeger,,增援：猎鸥,
Buff/B_SF_Agent_2_2_Description,Text,,,Inserts 1 [Exploitative Strike] with a 5-turn countdown each round.,,每回合置入1个倒计时5的【剥削打击】。,
Buff/B_SF_Agent_2_2_Name,Text,,,Reinforcement: Nemeum,,增援：钢狮,
Buff/B_SF_Agent_2_Description,Text,,,Reduces 1 stack when receiving a Critical hit.,,受到暴击时减少1层。,
Buff/B_SF_Agent_2_Name,Text,,,Brutal Mark,,暴虐印记,
Buff/B_SF_Agent_3_1_Description,Text,,,,,,
Buff/B_SF_Agent_3_1_Name,Text,,,Shield,,护盾,
Buff/B_SF_Agent_3_2_1_Description,Text,,,,,,
Buff/B_SF_Agent_3_2_1_Name,Text,,,Attack and Accuracy Reduction,,攻击力、命中率减少,
Buff/B_SF_Agent_3_2_Description,Text,,,Inserts 1 [Blade Dance] with a 2-turn countdown each round and increases Standby count by 2.,,每回合置入1个倒计时2的【锋舞】，等待次数+2。,
Buff/B_SF_Agent_3_2_Name,Text,,,Reinforcement: Dragoon,,增援：龙骑兵,
Buff/B_SF_Agent_4_1_Description,Text,,,"When this unit's attack deals damage, performs a Follow-up attack equal to 50% of the damage dealt.
(This effect cannot trigger itself again)",,"自身的攻击造成伤害时，以50%的伤害量进行1次追击。
(不会再次触发上述效果)",
Buff/B_SF_Agent_4_1_Name,Text,,,Puppet Projection,,傀儡映射,
Buff/B_SF_Agent_4_2_Description,Text,,,Inserts 1 [Misfortune Assault] with a 2-turn countdown each round.,,每回合置入1个倒计时2的【厄运侵袭】。,
Buff/B_SF_Agent_4_2_Name,Text,,,Reinforcement: Agent's Puppet,,增援：代理人的傀儡,
Buff/B_SF_Agent_5_1_Description,Text,,,Reduces non-Pain damage received by &arm points.,,受到的非痛苦伤害减少&arm点。,
Buff/B_SF_Agent_5_1_Name,Text,,,Protective Coating,,防护涂层,
Buff/B_SF_Agent_5_2_2_Description,Text,,,"&a takes attacks in their place. 
Gains Defense equal to &a's Defense.",,"由&a代替承受攻击。
获得等同于&a防御力的防御力。",
Buff/B_SF_Agent_5_2_2_Name,Text,,,Protected,,受保护,
Buff/B_SF_Agent_5_2_Description,Text,,,"Reduces non-Pain damage received by &arm points. 
Counters enemy attacks with &anti damage.",,"受到的非痛苦伤害减少&arm点。
受到敌人攻击时，以&anti点伤害进行反击。",
Buff/B_SF_Agent_5_2_Name,Text,,,Reinforcement: Aegis,,增援：圣盾,
Buff/B_SF_Agent_6_1_Description,Text,,,"After being hit by an attack, increases Dodge rate by 30%. Resets Dodge rate bonus from this effect upon dodging.",,被攻击命中后闪避率增加30%，闪避攻击时重置上述效果获得的闪避率。,
Buff/B_SF_Agent_6_1_Name,Text,,,Extreme Adaptation,,极限适性,
Buff/B_SF_Agent_6_2_2_Description,Text,,,"When hit by an attack, reduces duration by 1 turn and decreases damage received based on Dodge rate (&a%).",,被攻击命中时，减少1回合持续时间，并使受到的伤害根据闪避率减少(&a%)。,
Buff/B_SF_Agent_6_2_2_Name,Text,,,Crisis Perception,,危机感应,
Buff/B_SF_Agent_6_2_Description,Text,,,"Gains 1% Dodge rate for every 2% HP lost. 
Gains 1% Critical rate for every 2% HP retained. 
Restores HP to 15% of max HP when falling below 15% for the first time. &used1",,"每失去2%的体力值，闪避率增加1%。
每保有2%的体力值，暴击率增加1%。
首次体力值低于15%的最大体力值时，将体力值恢复至15%。&used1",
