Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_SF_Dreamer_0_Description,Text,,,"&A Range Superiority: &b / &c. 
Other allies lose 1 point when their Healing Gauge is lost. 
At the end of the turn, if all surviving allies have this buff, lose the points of the ally with the lowest value.",,"&A射程优势: &b / &c
其它友军失去体力极限时失去1点。
回合结束时若存活的友军均有此增益，失去点数最低的友军所拥有的点数。","&A射程優勢: &b / &c
其它友軍失去體力極限時失去1點。
回合結束時若存活的友軍均有此增益，失去點數最低的友軍所擁有的點數。"
Buff/B_SF_Dreamer_0_Name,Text,,,Range Superiority,,射程优势,射程優勢
Buff/B_SF_Dreamer_0_bac_Description,Text,,,,,,
Buff/B_SF_Dreamer_0_bac_Name,Text,,,,,,
Buff/B_SF_Dreamer_0_oth_Description,Text,,,Temporarily unused,,暂未使用,
Buff/B_SF_Dreamer_0_oth_Name,Text,,,Healing Gauge Protection Buff,,体力极限检测Buff,
Buff/B_SF_Dreamer_10_0_Description,Text,,,,,,
Buff/B_SF_Dreamer_10_0_Name,Text,,,,,,
Buff/B_SF_Dreamer_10_1_Description,Text,,,,,,
Buff/B_SF_Dreamer_10_1_Name,Text,,,,,,
Buff/B_SF_Dreamer_10_2_Description,Text,,,,,,
Buff/B_SF_Dreamer_10_2_Name,Text,,,,,,
Buff/B_SF_Dreamer_10_3_Description,Text,,,,,,
Buff/B_SF_Dreamer_10_3_Name,Text,,,,,,
Buff/B_SF_Dreamer_10_Description,Text,,,"When targeted by an enemy, &B10 preemptively shoots the enemy, dealing &b damage. Damage taken from this attack is reduced by 25% and the Healing Gauge is protected. If the enemy has [Weakness Mark] applied by &B10, dodge this damage.",,被敌人瞄准时，&B10抢先对敌人进行射击，造成 &b点伤害。受到的本次攻击伤害降低25%且保护体力极限，如果敌人被&B10施加了【弱点标记】，则闪避本次伤害。,被敵人瞄準時，&B10搶先對敵人進行射擊，造成 &b點傷害。受到的本次攻擊傷害降低25%且保護體力極限，如果敵人被&B10施加了【弱點標記】，則閃避本次傷害。
Buff/B_SF_Dreamer_10_Name,Text,,,Hawkeye Protection,,鹰眼庇护,鷹眼庇護
Buff/B_SF_Dreamer_11_Description,Text,,,,,,
Buff/B_SF_Dreamer_11_Name,Text,,,Body Calibration,,素体磨合,
Buff/B_SF_Dreamer_13_Description,Text,,,,,,
Buff/B_SF_Dreamer_13_Name,Text,,,Neurotoxin,,神经毒素,神經毒素
Buff/B_SF_Dreamer_14_Description,Text,,,"When using a single-target attack (non-Follow-up attack), apply 1 stack of [Trajectory Correction] to the target. 
[Trajectory Correction] and [Weakness Mark] applied to enemy units take effect for all allies.",,"使用单体攻击(非追加攻击)时对目标施加1层【弹道修正】。
敌方单位被施加的【弹道修正】与【弱点标记】对全体友军生效。","使用單體攻擊(非追加攻擊)時對目標施加1層【彈道修正】。
敵方單位被施加的【彈道修正】與【弱點標記】對全體友軍生效。"
Buff/B_SF_Dreamer_14_Name,Text,,,Collective Support,,并群支援,並羣支援
Buff/B_SF_Dreamer_17_S_Description,Text,,,"Marks the enemy last attacked (single-target non-Follow-up attack) by &a, increasing damage taken from &a by &b% (stackable). 
[Weakness Mark] applied by &a to marked enemies is not removed at turn end.",,"标记&a最后攻击(单体非追加攻击)的敌人，并使其受到的&a的伤害增加&b%(可叠加)。
标记的敌人被&a施加的【弱点标记】不会在回合结束时解除。","標記&a最後攻擊(單體非追加攻擊)的敵人，並使其受到的&a的傷害增加&b%(可疊加)。
標記的敵人被&a施加的【弱點標記】不會在回合結束時解除。"
Buff/B_SF_Dreamer_17_S_Name,Text,,,Suppression and Sniping,,压制与狙击,壓制與狙擊
Buff/B_SF_Dreamer_17_T_Description,Text,,,"[Weakness Mark] applied by &a is not removed at turn end. 
Damage taken from &a increases by &b.",,"被&a施加的【弱点标记】不会在回合结束时解除。
受到的&a的伤害增加&b。","被&a施加的【弱點標記】不會在回合結束時解除。
受到的&a的傷害增加&b。"
Buff/B_SF_Dreamer_17_T_Name,Text,,,Annihilation Mark,,歼灭印记,殲滅印記
Buff/B_SF_Dreamer_2_Description,Text,,,,,,
Buff/B_SF_Dreamer_2_Name,Text,,,Execution Moment Amplification,,行刑时刻增幅,
Buff/B_SF_Dreamer_3_1_Description,Text,,,,,,
Buff/B_SF_Dreamer_3_1_Name,Text,,,Locked,,锁定,
Buff/B_SF_Dreamer_3_Description,Text,,,,,,
Buff/B_SF_Dreamer_3_Name,Text,,,Burn,,烧伤,燒傷
Buff/B_SF_Dreamer_4_2_Description,Text,,,test,,test,
Buff/B_SF_Dreamer_4_2_Name,Text,,,Weakness Mark: Self,,弱点标记：自身,
Buff/B_SF_Dreamer_4_Description,Text,,,"When hit by a single-target attack from &B4, ignore Defense, cannot be evaded, and guarantees Critical. 
&B4 ignores Taunt and Stealth to target this enemy. 
Removed at turn end after triggering at least once.",,"受到&B4的单体攻击时无视防御、无法回避、必定暴击。
&B4可无视嘲讽与隐匿指向此敌人。
触发至少1次上述效果后，于回合结束时解除。","受到&B4的單體攻擊時無視防禦、無法迴避、必定暴擊。
&B4可無視嘲諷與隱匿指向此敵人。
觸發至少1次上述效果後，於回合結束時解除。"
Buff/B_SF_Dreamer_4_Name,Text,,,Weakness Mark,,弱点标记,弱點標記
Buff/B_SF_Dreamer_4_cridmg_Description,Text,,,,,,
Buff/B_SF_Dreamer_4_cridmg_Name,Text,,,Weakness Mark Critical Damage Boost,,弱点标记暴击增伤,
Buff/B_SF_Dreamer_5_Description,Text,,,,,,
Buff/B_SF_Dreamer_5_Name,Text,,,CD: Propulsion Leap,,cd：喷射跳跃,
Buff/B_SF_Dreamer_6_Description,Text,,,,,,
Buff/B_SF_Dreamer_6_Name,Text,,,Phantom Mist,,鬼雾,鬼霧
Buff/B_SF_Dreamer_7_Description,Text,,,"When hit by a single-target attack (non-Follow-up attack) from allies other than &B7, &B7 performs a joint attack dealing &a damage. 
Remaining duration is based on player turns.",,"受到&B7以外的友军的单体攻击(非追加攻击)时，&B7进行协同攻击，造成 &a点伤害。
剩余回合数基于玩家回合而非敌人行动。","受到&B7以外的友軍的單體攻擊(非追加攻擊)時，&B7進行協同攻擊，造成 &a點傷害。
剩餘回合數基於玩家回合而非敵人行動。"
Buff/B_SF_Dreamer_7_Name,Text,,,Coordinated Snipe,,协同狙击,協同狙擊
Buff/B_SF_Dreamer_p_Description,Text,,,"When hit by a single-target attack from &A, cannot evade. 
&A ignores Taunt and Stealth to target this enemy. 
Removed at turn end after triggering at least once. 
Reapplying [Trajectory Correction] from the same source removes it and applies [Weakness Mark].",,"受到&A的单体攻击时无法回避。
&A可无视嘲讽与隐匿指向此敌人。
被再次施加相同来源的【弹道修正】时，解除并施加【弱点标记】。
触发至少1次上述效果后，于回合结束时解除。","受到&A的單體攻擊時無法迴避。
&A可無視嘲諷與隱匿指向此敵人。
觸發至少1次上述效果後，於回合結束時解除。
被再次施加相同來源的【彈道修正】時，解除並施加【弱點標記】。"
Buff/B_SF_Dreamer_p_Name,Text,,,Trajectory Correction,,弹道修正,彈道修正
Character/SF_Dreamer_CampSelectWord,Text,,,"The cradle of night, so sweet...",,黑夜的摇篮，如此甜美······,黑夜的搖籃，如此甜美······
Character/SF_Dreamer_PassiveDes,Text,,,"Dreamer's single-target attacks (non-Follow-up) apply 1 stack of [Trajectory Correction]. 
Gain 1 [Range Superiority] on Critical. 
Attack increases with [Range Superiority]. 

At Level 3: Obtain [Targeted Analysis Contract] to replace 1 exclusive skill. 
At Level 5: Obtain 2nd [Targeted Analysis Contract] and equipment [Sky Dominator]. 

<color=#919191>-Active from Lv1.</color>",,"梦想家的单体攻击(非追加攻击)给予目标1层【弹道修正】。
梦想家的单体攻击(非追加攻击)造成暴击时获得1点【射程优势】，
梦想家的攻击力随【射程优势】的点数增大而提升。

3级时获得道具【定向解析契约】，使用后可替换1个专属技能。
5级时获得第2张【定向解析契约】与装备【天空支配者】。

<color=#919191>-此被动从1级开始生效。</color>","夢想家的單體攻擊(非追加攻擊)給予目標1層【彈道修正】。
夢想家的單體攻擊(非追加攻擊)造成暴擊時獲得1點【射程優勢】，
夢想家的攻擊力隨【射程優勢】的點數增大而提升。

3級時獲得道具【定向解析契約】，使用後可替換1個專屬技能。
5級時獲得獲得第2張【定向解析契約】與裝備【天空支配者】。

<color=#919191>-此被動從1級開始生效。</color>"
Character/SF_Dreamer_PassiveName,Text,,,Sangvis Tactics: Dreamer,,铁血战术·梦想家,鐵血戰術·夢想家
Character/SF_Dreamer_SelectInfo,Text,,,"Elite Defense Doll, Model SPACA

Combat-Oriented and possesses extremely long-range pinpoint sniping capability. She was only produced after the ""Butterfly Incident"", with Elisa as her direct superior. Her abilities mean she does not need to physically show up in person to do her job, so she usually stays in the Sangvis Ferri headquarters and bullies Judge for her own amusement. Her graceful smile hides arrogance and mystery. She is extremely mentally unstable and is very egotistical. In battle she reveals a maniacal, uncontrollable side. In addition, she possesses fearsome destructive power and will often disregard her allies safety. Fortunately she does not normally appear in direct combat.

Excels at dealing massive single-target damage under ally protection.",,"梦想家是铁血工造的精英防御人形，拥有超远距离定点打击的能力。优雅的笑容中透着傲慢和难以捉摸，精神状态极不稳定，总是以自我为中心，作战中会露出疯狂而不受控制的一面，加上可怕的破坏力，连同伴的安全都不会考虑。

具有极强的单体攻击能力，擅长在友军的保护下对单个敌人造成高额伤害。","夢想家是鐵血工造的精英防禦人形，擁有超遠距離定點打擊的能力。優雅的笑容中透着傲慢和難以捉摸，精神狀態極不穩定，總是以自我爲中心，作戰中會露出瘋狂而不受控制的一面，加上可怕的破壞力，連同伴的安全都不會考慮。

具有極強的單體攻擊能力，擅長在友軍的保護下對單個敵人造成高額傷害。"
Character/SF_Dreamer_Text_Battle_AllyND_0,Text,,,T_drm_3_1:Hmm?,,T_drm_3_1:嗯？,T_drm_3_1:嗯？
Character/SF_Dreamer_Text_Battle_AllyND_1,Text,,,"T_drm_3_2:Good, but don't get cocky...",,T_drm_3_2:很好，不过可别得意太早···,T_drm_3_2:很好，不過可別得意太早···
Character/SF_Dreamer_Text_Battle_Cri_0,Text,,,T_drm_6_1:Mmm~,,T_drm_6_1:嗯哼~,T_drm_6_1:嗯哼~
Character/SF_Dreamer_Text_Battle_Cri_1,Text,,,"T_drm_6_2:Hahahaha! Kneel, kneel before me!",,T_drm_6_2:哈哈哈哈哈！跪下，给我跪下！,T_drm_6_2:哈哈哈哈哈！跪下，給我跪下！
Character/SF_Dreamer_Text_Battle_Cri_2,Text,,,"T_drm_6_3:Flee, flee all you want! Hahaha...",,T_drm_6_3:逃吧，尽情地逃吧！哈哈哈哈···,T_drm_6_3:逃吧，盡情地逃吧！哈哈哈哈···
Character/SF_Dreamer_Text_Battle_Healed_0,Text,,,T_drm_7_1:How tender.,,T_drm_7_1:真是温柔呢。,T_drm_7_1:真是溫柔呢。
Character/SF_Dreamer_Text_Battle_Healed_1,Text,,,"T_drm_7_2:""Thanks""...is what you wanted to hear, right?",,T_drm_7_2:谢谢···你很想听这句吧？,T_drm_7_2:謝謝···你很想聽這句吧？
Character/SF_Dreamer_Text_Battle_Idle_0,Text,,,T_drm_1_1:Keep waiting and dawn will break.,,T_drm_1_1:再等下去，天都要亮了哦？,T_drm_1_1:再等下去，天都要亮了哦？
Character/SF_Dreamer_Text_Battle_Kill_0,Text,,,T_drm_5_1:Not over yet! Keep going!,,T_drm_5_1:还没完呢！继续，给我继续啊！,T_drm_5_1:還沒完呢！繼續，給我繼續啊！
Character/SF_Dreamer_Text_Battle_Kill_1,Text,,,T_drm_5_2:Ending already? I was just getting started!,,T_drm_5_2:这样就结束了吗？我还没有享受够啊！,T_drm_5_2:這樣就結束了嗎？我還沒有享受夠啊！
Character/SF_Dreamer_Text_Battle_Kill_2,Text,,,T_drm_5_3:How boring.,,T_drm_5_3:真是无趣啊。,T_drm_5_3:真是無趣啊。
