Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Mizuki_0_Description,Text,,회복 될 때 마다 1 초과 회복 된다.,Grants 1 stack of Overheal for each time healed.,回復するたびに1超回復する。,每次受到治疗时，對自身超额治疗（层数）点体力值。,每次受到治療時，對自身超額治療（層數）點體力值。
Buff/B_Mizuki_0_Name,Text,,"25시, 나이트 코드에서.","25:00, Nightcord.",25時、ナイトコードで。,25时，Nightcord见。,25時，Nightcord見。
Buff/B_Mizuki_1_Description,Text,,"이번 턴 동안 피해를 입지 않으며, 회복이 불가능해진다.","All damage taken becomes 0 this turn.
<b>All healing received becomes 0.</b>",今回のターン中にダメージを受けず、回復が不可能になる。,"受到的所有伤害变为 0 点。
<b>受到的所有治疗变为 0 点。</b>","受到的所有傷害變為 0 點。
<b>受到的所有治療變為 0 點。</b>"
Buff/B_Mizuki_1_Name,Text,,한때의 안식,Momentary Respite,ひとときの安息,休息片刻,休息片刻
Buff/B_Mizuki_4_Description,Text,,,,,,
Buff/B_Mizuki_4_Name,Text,,먼저 갈게!,I'll go first!,お先に失礼,我先走了！,我先走了！
Buff/B_Mizuki_5_1_Description,Text,,체력이 0 이하가 되면 자신을 &a 연쇄 치유한다.,"When HP drops to 0 or below, chain heal self for &a <color=#FF7A33>(80% of healer's Healing Power)</color>.",体力が0以下になれば自分を&a連鎖治癒する。,生命值在 0 点或以下时解除，並對自身连锁治疗&a点体力值<color=#FF7A33>(施加者治疗力的80%)</color>。,生命值在 0 點或以下時解除，並對自身連鎖治療&a點體力值<color=#FF7A33>(施加者治療力的80%)</color>。
Buff/B_Mizuki_5_1_Name,Text,,용기,Courage,勇気,勇气,勇氣
Buff/B_Mizuki_5_Description,Text,,,,,,
Buff/B_Mizuki_5_Name,Text,,용기,Courage,勇気,勇气,勇氣
Buff/B_Mizuki_6_0_Description,Text,,,,,,
Buff/B_Mizuki_6_0_Name,Text,,비,Rain,雨,雨,雨
Buff/B_Mizuki_6_1_Description,Text,,턴 당 1 초과 회복을 받는다.,Grants 1 stack of Overheal per turn.,ターン当たり1超過回復を受ける。,回合开始时，超额恢復 1 点体力值。,回合開始時，超額恢復 1 點體力值。
Buff/B_Mizuki_6_1_Name,Text,,비,Rain,雨,雨,雨
Buff/B_Mizuki_7_Description,Text,,,,,,
Buff/B_Mizuki_7_Name,Text,,절망,Despair,絶望,绝望,絕望
