Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_PLANA_0_Description,Text,,,"Gain 30% of Plana's Attack and Healing Power, with an additional +15% per stack.",プラナの攻撃力と治癒力の30%を得る。 1スタックごとに+15%追加で増加する。,获得普拉娜30%的攻击力与治愈力，每多一层额外+15%。,
Buff/B_PLANA_0_Name,Text,,,Support Calculation,演算支援,支援演算,
Buff/B_PLANA_1_Description,Text,,,"When taking damage, reduce the damage to 1/3. If Plana is alive, instead nullify the damage and deal &a Pain damage to Plana. Removed after activation.",ダメージを受けた時、そのダメージを1/3に減少させる。プラナが生存している場合、そのダメージを免除し、プラナに&aの苦痛ダメージを与える。発動後に解除される。,受到伤害时将此次伤害减少至1/3。若普拉娜存活，则改为免除该次伤害并对普拉娜造成&a痛苦伤害，触发后解除。,
Buff/B_PLANA_1_Name,Text,,,Defense Field,防御フィールド,防护力场,
Buff/B_PLANA_2_Description,Text,,,"Unable to act.
Plana is undergoing self-maintenance.","行動不能
プラナは自己メンテナンス中","无法行动。
普拉娜正在维护自机。",
Buff/B_PLANA_2_Name,Text,,,Emergency Maintenance,緊急メンテナンス,紧急维护,
Buff/B_PLANA_2_OK_Description,Text,,,"At the start of the turn, gain 1 Mana, and all other allies gain ""Support Calculation"" and ""Defense Field"".",ターン開始時に1マナを得て、他の味方全員に[演算支援]と[防御フィールド]を与える。,"回合开始时获得1点法力，其他所有友军获得""支援演算""和""防护力场""。",
Buff/B_PLANA_2_OK_Name,Text,,,Please wait...,お待ちください...,请稍候...,
Buff/B_PLANA_3_Description,Text,,,"At the end of the turn, heal for &a.",ターン終了時に&a回復する。,回合结束时获得&a点治疗。,
Buff/B_PLANA_3_Name,Text,,,Rest Time,休憩時間,休憩时间,
Buff/B_PLANA_4_Name,Text,,,Action Prediction,行動予測,行动预测,
Buff/B_PLANA_5_Description,Text,,,"When healed, draw a card from an ally's deck and gain &a barrier. Removed after activation.",回復されたとき、スキルを1枚引いて&aのバリアを得る。発動後に除去される。,受到治疗时，优先抽取一张該友方的牌并获得&a点保护罩，触发后解除。,
