Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Ruby_0_Description,Text,,,"Cannot attack targets other than Ruby.
Removed when attacking the target.","ルビーを優先的に攻撃する。 
対象が攻撃すると除去される。","无法攻击红宝石以外的目标。
攻击目标时解除",
Buff/B_Ruby_0_Name,Text,,,Taunted,挑発,嘲讽,
Buff/B_Ruby_0_S_Description,Text,,,"After taking damage, evasion rate +20%.
Removed upon successful evasion.","ダメージを受けるたびに、回避率+20%。 
回避時に除去される。","每次受到伤害后，闪避率+20%。
成功闪避时解除。",
Buff/B_Ruby_0_S_Name,Text,,,Adaptability,地の利,因地制宜,
Buff/B_Ruby_10_Rare_1_Description,Text,,,Removed when attacked.,攻撃を受けると除去される。,受到攻击时消失。,
Buff/B_Ruby_10_Rare_1_Name,Text,,,Endurance,忍耐,忍耐,
Buff/B_Ruby_10_Rare_Description,Text,,,"Prevents health from dropping below 1. When triggered, removes this buff and all debuffs on self.",体力が1以下ならない。この効果が発動するとこのバフが除去され、自身のデバフが全て除去される。,防止体力值降到1以下，触发该效果时解除该增益并解除所有自身的减益。,
Buff/B_Ruby_10_Rare_Name,Text,,,Last Stand,最後の抵抗,最后的抵抗,
Buff/B_Ruby_12_S_Description,Text,,,"When hit by the next attack, immediately counter with the same skill used by the attacker.",次に攻撃を受けた時、即座にその対象が使用したスキルで反撃する。,当受到下一次攻击时，对敌人立即释放与所受伤害时敌人使用的技能相同的技能,
Buff/B_Ruby_12_S_Name,Text,,,Crimson Thorn,赤い棘,红刺,
Buff/B_Ruby_12_T_Description,Text,,,"Prioritizes attacking &target.
Removed when attacking the target.","&targetを優先して攻撃する。
対象が攻撃すると除去される","优先攻击&target               
攻击该目标时解除",
Buff/B_Ruby_12_T_Name,Text,,,Fear,恐怖,恐惧,
Buff/B_Ruby_13_S_Description,Text,,,"When attacked, counterattacks for &a damage and applies ""Bleeding"" (<sprite=1>&b%) debuff to the target.",攻撃を受けた時、&aダメージで反撃し、対象に[出血] (<sprite=1>&b%) を与える。,受到攻击时以 &a 点伤害反击，并对目标施加“流血”(<sprite=1>&b%)减益。,
Buff/B_Ruby_13_S_Name,Text,,,Vigilance,警告,戒备,
Buff/B_Ruby_13_T_Description,Text,,,,,,
Buff/B_Ruby_13_T_Name,Text,,,Bleeding,出血,流血,
Buff/B_Ruby_2_Description,Text,,,,,,
Buff/B_Ruby_2_Name,Text,,,Rival,ライバル,对手,
Buff/B_Ruby_2_T_Description,Text,,,"Increases damage taken from ""Revolver Shot"", ""Double Shot"", ""Ricochet Shot"", and ""Intimidation Shot"" by &a%.",「リボルバー射撃」、「二連射」、「跳弾射撃」、「威嚇射撃」から受けるダメージが&a%増加する。,受到左轮射击、双击、跳弹射击、威吓射击的伤害增加&a%,
Buff/B_Ruby_2_T_Name,Text,,,Duelist's Mark,闘士のマーク,角斗士的靶子,
Buff/B_Ruby_4_Description,Text,,,,,,
Buff/B_Ruby_4_Name,Text,,,Weak Spot,弱点,破绽,
Buff/B_Ruby_6_Description,Text,,,,,,
Buff/B_Ruby_6_Name,Text,,,Healing Gauge Protection,回復ゲージ保護,保护体力极限,
Buff/B_Ruby_6_T_Description,Text,,,Removed after action.,行動後に除去される,行动后解除,
Buff/B_Ruby_6_T_Name,Text,,,Bouncing Knife,飛び出しナイフ,弹刀,
Buff/B_Ruby_7_S_Description,Text,,,"After being attacked, launches a ""Revolver Shot"" with a countdown of 2 at the attacker.",攻撃を受けた時、攻撃した対象にカウントダウン2の「リボルバー射撃」を発動する。,被攻击后对攻击自己的目标以倒计时2的形式释放一次左轮射击,
Buff/B_Ruby_7_S_Name,Text,,,Close-Range Shot,近距離射撃,近身射击,
Buff/B_Ruby_7_T_Description,Text,,,"Prioritizes attacking &target.
Reduces by 1 stack when attacking the target.","&targetを優先的に攻撃する。
対象が攻撃すると除去される。","优先攻击&target。
攻击该目标时减少一层。",
Buff/B_Ruby_7_T_Name,Text,,,Draw Attention,吸引注意,吸引注意,
Buff/B_Ruby_9_Rare_1_Description,Text,,,Restores &a health at the end of the turn.,ターン終了時に体力を&a回復する。,回合结束时恢复&a点体力。,
Buff/B_Ruby_9_Rare_1_Name,Text,,,Melody,楽士,乐章,
Buff/B_Ruby_9_Rare_2_0_Description,Text,,,"Owner of the last skill used from hand: &a
When another ally uses a skill from hand, immediately launches a ""Revolver Shot"" with a countdown of 2. This ""Revolver Shot"" applies ""Bleeding"" (<sprite=1>&b%) debuff.","最後に手札から使用したスキルの所持者：&a
他の味方が手札からスキルを使用したとき、カウントダウン2の「リボルバー射撃」を発動する。 発動した「リボルバー射撃」は[出血](<sprite=1>&b%)を与える。","上一个从手中使用的技能的拥有者：&a
其他角色使用手中的技能时，立即以倒计时2的形式释放一次左轮射击。以此释放的左轮射击附带流血(<sprite=1>&b%)减益。",
Buff/B_Ruby_9_Rare_2_0_Name,Text,,,Blood Bullet,ブラッドバレット,血腥子弹,
Buff/B_Ruby_9_Rare_2_1_Description,Text,,,,,,
Buff/B_Ruby_9_Rare_2_1_Name,Text,,,Bleeding,出血,流血,
Buff/B_Ruby_9_Rare_2_3_Description,Text,,,Non-pain damage taken is at least 10.,最低で10の非苦痛ダメージを受ける。,受到的非痛苦伤害至少为 10 点,
Buff/B_Ruby_9_Rare_2_3_Name,Text,,,Marked,マークオン,锁定,
Buff/B_Ruby_9_Rare_3_Description,Text,,,Health cannot drop below 1.,体力が1以下にならない,生命不会降低为1以下,
Buff/B_Ruby_9_Rare_3_Name,Text,,,Indomitable,不屈,不屈,
