Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Hei_0_Description,Text,,,"When receiving a weakening debuff, Defense -8%.
Removed at the end of the turn.","衰弱デバフを受けるたび、防御力が8％減少する。
ターン終了時、除去される。 ","受到弱化减益时,防御力-8%
回合结束时解除.",
Buff/B_Hei_0_Name,Text,,,Shatter,粉砕,击碎,
Buff/B_Hei_10_Description,Text,,,"When receiving damage from an enemy, grants 1 stack of ""Grudge"" to the attacker.
When attacking an enemy with ""Grudge"", spreads a random weakening debuff from the target to another enemy.","敵からダメージを受けたとき、攻撃者に[恨み]を1ストック与える。
自身が[恨み]を持つ敵を攻撃するとき、対象が持つランダムな衰弱デバフを別の敵に1ストック与える。","当我方受到敌人伤害时,给予来源一层""结怨""减益.
自身命中""结怨""敌人时,将目标的随机一个弱化减益优先扩散到其它敌人.",
Buff/B_Hei_10_Name,Text,,,Mercy is God's work,慈悲は神の御業 ,仁慈是上帝的事情,
Buff/B_Hei_10_t_Name,Text,,,Merciful Strike,慈悲ある打撃,仁慈挨打,
Buff/B_Hei_11_Description,Text,,,"When receiving damage, if it is Critical, increase that damage by &a%.
Reduces 1 stack upon activation.","ダメージを受けたときにそれがクリティカルの場合、そのダメージが&a%増加する。
発動時、ストックが1減少する。","受到伤害时,若触发暴击,令伤害提升到&a%.
触发时减少1层.",
Buff/B_Hei_11_Name,Text,,,Grudge,恨み,结怨,
Buff/B_Hei_12_Description,Text,,,"Increases damage taken by 60% of Defense reduction from ""Shatter"".",[粉砕]による防御力減少量の60%、受けるダメージが増加する。 ,"根据击碎减益的防御降低,60%比例使受到伤害增加.",
Buff/B_Hei_12_Name,Text,,,Endslayer,終末,终末,
Buff/B_Hei_13_Description,Text,,,"Prevents removal of ""Shatter"" at turn end during this effect.
Critical damage increased by 125%.","この持続時間中は、ターン終了時の[粉砕]の除去を無効にする。
クリティカルダメージが125%増加する。","持续期间,击碎不再于回合结束时解除.
暴击时的伤害提升至125%.",
Buff/B_Hei_13_Name,Text,,,Vanguard,前衛 ,锋芒,
Buff/B_Hei_1_Description,Text,,,Critical damage increases by 10% against debuffed enemies.,敵がデバフを持つ場合、クリティカルダメージが10％増加する。,"当敌人受到减益时,暴击伤害增加10%.",
Buff/B_Hei_1_Name,Text,,,Vulnerability Insight,脆弱洞察 ,洞察脆弱,
Buff/B_Hei_2_Description,Text,,,Removed at turn end if no attack skill was used this turn (starting from turn 2).,2ターン目以降、そのターン中に攻撃スキルを使用していない場合、これはターン終了時に除去される。,"从第2个回合开始,回合结束时若自身未释放过攻击技能,解除此效果.",
Buff/B_Hei_2_Name,Text,,,Loaded Crossbow,クロスボウ装填,箭拔弩张,
Buff/B_Hei_3_Description,Text,,,"Increases this effect's damage cap by &a when receiving debuffs.
Take &b damage per stack when a debuff is removed.
Removed when remaining damage reaches 0.
If removed with remaining damage, take half (max &d).
Current remaining: &c","デバフを受けたとき、これが与えるダメージの上限を&a増加させる。
自身が持つデバフが除去されたとき、そのストック1ごとに&bのダメージを受ける。
残りダメージが0になったとき、除去される。
除去されたときに残りダメージが0でない場合、その半分のダメージ（最大&dダメージ）を受ける。
現在の残りダメージ：&c ","受到减益时,令此效果造成伤害的上限增加&a.
自身的减益解除时,每一层受到&b点伤害.
剩余伤害为0时解除.
若解除时,剩余伤害不为0,受到一半的伤害(最多&d点)
当前剩余:&c",
Buff/B_Hei_3_Name,Text,,,Foreshadowing,伏線,伏笔,
