Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_ShopKeeper_2_Description,Text,,<color=#919191></i>오늘 퇴근했어요.</i></color>,<color=#919191><i>Already closed for today.</i></color>,<color=#919191></i>今日はもう仕事が終わった</i></color>,<color=#919191></i>今天已经下班了</i></color>,
Buff/B_ShopKeeper_2_Name,Text,,폐점,Closing Time,店じまいをする,打烊了,
Buff/B_ShopKeeper_4_Description,Text,,공격과 행동을 받을 때마다 10G를 획득한다.,Gains 10G when attacked or targeted by actions.,攻撃と行動を受けるたびに10Gを獲得する。,每次受到攻击和行动时，获得10G。,
Buff/B_ShopKeeper_4_Name,Text,,팁,Tip,にチップをやる,小费,
Buff/B_ShopKeeper_5_Description,Text,,"스킬을 풀어 지급해야 하는 골드는 해당 캐릭터의 체력치로 대신 지급됩니다.
지불하는 체력치는 필요한 금화 수치의 절반입니다.","Skills consume HP instead of Gold while active.
HP cost = 50% of required Gold.     ","スキルを解放するために支払わなければならない金貨は、そのキャラクターの体力値に代えて支払われます。
支払った体力値は必要な金貨の数値の半分である。","释放技能需要支付的金币将以该角色体力值代为支付。
支付的体力值为所需金币数值的一半。",
Buff/B_ShopKeeper_5_Name,Text,,신용 연체,Credit Overdue,債務超過,信用逾期,
Buff/B_ShopKeeper_R2_Description,Text,,기술 사용 시 10G가 소모됩니다.,Consumes 10G per skill use.,スキル使用時に10G消費する。,使用技能时消耗10G。,
Buff/B_ShopKeeper_R2_Name,Text,,보너스,Commission,ボーナス,提成,
Buff/B_ShopKeeper_R3_0_Description,Text,,라운드 시작 시 스킬을 하나 뽑습니다.,Draw 1 skill at round start.,ラウンド開始時にスキルを抽出する。,回合开始时抽取一个技能。,
Buff/B_ShopKeeper_R3_0_Name,Text,,카드를 뽑다,Draw,ドロー,抽卡,
Buff/B_ShopKeeper_R3_1_Description,Text,,"'신제품 출시'의 금화 소모가 증가하여 층당 10G 증가
부채 상태 시 층당 공격력 +12% 제공
카드 세탁 시 2 층 감소.","Increases ""New Product Launch"" Gold cost by +10G per stack.
When in Debt: +12% damage per stack.
Reduces stacks by 2 when shuffling.",,,
Buff/B_ShopKeeper_R3_1_Name,Text,,돈을 내다,Payment Upfront,金を納める,一手交钱,
Buff/B_ShopKeeper_R3_2_Description,Text,,"부채 상태가 아닐 때, 각 층은 손패 중 스킬 골드를 -5G, 최저 0G를 소모합니다.",When not in Debt: Reduces Gold cost of skills in hand by 5G per stack (min 0G).     ,負債状態にない場合、各レイヤーは手札中の技能金貨を-5G消費させ、最低は0Gとする。,未处于负债状态时，每层使手牌中技能金币消耗-5G，最低为0G。,
Buff/B_ShopKeeper_R3_2_Name,Text,,화물을 취득하다,Goods Delivery,貨物を取得する,一手交货,
Character/ShopKeeper_PassiveDes,Text,,"'점장님' 의 전속 스킬은 <color=#FDD017>골드</color>를 소모합니다.
-50% 할인된 가격으로 상점에서 물건을 구입합니다.

물품 구매 시 금화 구매 제한을 무시할 수 있으며, 금화가 마이너스일 경우 부채 상태에 들어간다.
부채 상태가 루시 스킬을 추출하면 루시 스킬이 추방되어점장""의 특수 스킬이 생성됩니다.","Shopkeeper's exclusive skills consume <color=#FDD017>Gold</color>.
Purchases in shops are 50% off.

Can ignore Gold purchase limits. Enter Debt if Gold is negative.
Drawing Lucy's skills while in Debt exiles them and creates Shopkeeper's unique skills.

Items converted to Gold yield 50% value.
Mana is reduced during Debt.",,,
Character/ShopKeeper_PassiveName,Text,,두 번째 잔의 반값,Second Round Half-Price,2杯目は半額,第二杯半价,
Character/ShopKeeper_SelectInfo,Text,,"제비꽃.
사계절 술집의 점장, 바텐더.
일상적인 취미는 술을 조리하고 장사를 하는 것이다.사계절 술집은 계절풍 어촌에 자리 잡고 있기 때문에 제비꽃은 다양한 사람들을 자주 만날 수 있다.
어촌 전염병의 출현으로 장사가 점점 나빠져 가게에 온 사람도 아는 옛 친구 몇 명밖에 남지 않았다.
현재 술집 이전의 새 주소를 찾기 위해 고민하고 있다.","Violet
Bartender of Four Seasons Tavern.
Hobbies: Mixing drinks and business. Regularly interacts with diverse patrons.
Plague outbreak ruined business. Only old friends remain as customers.
Currently seeking new location to relocate tavern.","スミレ。
四季酒場の店長、バーテンダー。
日常の趣味は酒の調合と商売です。四季酒場は季節風漁村にあるので、スミレはいろいろな人によく出会うことができます。
漁村疫病の発生で商売が悪くなり、店に着いたのも知り合いの旧友が数人しか残っていない。
酒場の移転先を探して悩んでいる。","堇。
四季酒馆的店长，调酒师。
日常爱好就是调酒和做买卖。因为四季酒馆坐落在季风渔村，所以堇能经常遇到各式各样的人。
渔村疫病的出现导致生意越来越差，到店的也只剩几个认识的老朋友了。
目前正在为寻找酒馆搬迁的新地址发愁。",
Character/ShopKeeper_Text_Battle_AllyND_0,Text,,조심,Careful.,気をつけてください。,小心。,
Character/ShopKeeper_Text_Battle_Cri_0,Text,,좋아요.,Hmm.,よし,嗯。,
Character/ShopKeeper_Text_Battle_Healed_0,Text,,좋아요.,Good.,よし,好。,
Character/ShopKeeper_Text_Battle_Idle_0,Text,,뭐 마실래?,Care for a drink?,何を飲みますか。,喝一杯吗。,
Character/ShopKeeper_Text_Battle_Kill_0,Text,,계약서에 이렇게 적혀있어요.,As stipulated in the contract.,契約書にはそう書かれています。,合同上面就是这么写的。,
Character/ShopKeeper_Text_Battle_ND_0,Text,,폐점해야겠어요.,Need to close up.,閉店しなければなりません。,需要打烊了。,
Character/ShopKeeper_Text_Battle_Start_0,Text,,폐점했으니 내일 다시 오세요.,We're closed. Come back tomorrow.,閉店したので、明日また来ましょう。,打烊了，明天再来吧。,
Character/ShopKeeper_Text_Battle_Start_1,Text,,오늘은 쉬어요.,Closed today.,今日は休みです。,今天休息。,
Character/ShopKeeper_Text_Field_GetItem_0,Text,,창고는 아직 놓을 수 있습니까?,Can the warehouse still hold this?,倉庫はまだ置けますか。,仓库还放得下吗。,
Character/ShopKeeper_Text_Field_Idle_0,Text,,한가한 틈을 타서 너에게 술 한 잔을 만들어 줄게.,Let me mix you a drink while I'm free.,暇なうちに、一杯お酒をあげましょう。,趁着空闲，给你调一杯吧。,
Character/ShopKeeper_Text_Field_Idle_1,Text,,"됐어, 잔 안 가져왔어.","Nevermind, forgot my shaker.",まあ、カップは持っていません。,算了，没带雪克杯。,
Character/ShopKeeper_Text_PharosLeader_0,Text,,문을 열고 손님을 맞이하다.,Open for business.,ドアを開けて客を迎える。,开门迎客。,
Character/ShopKeeper_Text_PharosLeader_1,Text,,…,...,…,…,
Character/ShopKeeper_Text_PharosLeader_2,Text,,외상은 안 됩니다.,No credit allowed.,掛け売りはできません。,不能赊账。,
Character/ShopKeeper_name,Text,,점장님,Shopkeeper,「店長」,“店长”,
Skill/S_ShopKeeper_1_Description,Text,,"현재 보유한 금화 수÷100의 데미지를 추가로 입힙니다.
부채 상태일 때는 금화 수 ÷(-250)로 바뀐다.","Deals additional damage equal to current Gold ÷100.
When in Debt, changes to Gold ÷(-250).","追加で現在所持している金貨数÷100のダメージを与える。
負債状態の場合、金貨数÷（-250）となります。","额外造成当前拥有金币数÷100的伤害。
负债状态时改为金币数÷(-250)。",
Skill/S_ShopKeeper_1_Name,Text,,한잔 하시죠,Have a Drink,一杯おごる,请你一杯,
