Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Skill/S_Dusk_1_Name, Text,,막기,Parry,攻撃を防ぐ,回旋格挡,
Skill/S_Dusk_1_Description, Text,,적중시 손에 있는 스킬 2개마다 이 스킬을 재시전합니다. (최대 2회),"When hitting, recast the skill once for every two skills in hand, up to 2 times.",命中すると、2つのスキルが手に入るたびに1回、最大2回リリースされます。,命中时，手中每有两个技能重复释放1次，最多2次,
Skill/S_Dusk_1_0_Name, Text,,막기,Parry,攻撃を防ぐ,回旋格挡,
Skill/S_Dusk_2_Name, Text,,가로베기,Horizontal Slash,打撃,刃柄横劈,
Skill/S_Dusk_2_Description, Text,,'영혼의 상처' 디버프를 가진 대상에게 사용시 피해량의 30% 만큼 자신을 연쇄치유 합니다.,"When targeting a ""Marked"" enemy, chain heal yourself for 30% of the damage dealt.",「刻印」の目標を指し示すと、ダメージ値の30%が自己治療に連鎖する。,指向“刻印”目标时，伤害值的30%将连锁治疗自己。,
Skill/S_Dusk_3_Name, Text,,내려베기,Downward Slash,鎌刃下割り,镰刃下斩,
Skill/S_Dusk_3_Description, Text,,"'영혼의 상처' 디버프를 가진 적에게 사용시, 모든 '영혼의 상처' 디버프를 최대 중첩으로 설정합니다.
이 스킬로 '영혼의 상처' 디버프의 피해를 유발할 경우, 피해량을 80%로 증가시킵니다.","If attacking a ""Marked"" target, set all ""Mark"" debuff stacks on the field to their maximum.
If this skill triggers a ""Mark"" AoE attack, the damage of that AoE effect is increased to 80%.","「刻印」ターゲットを攻撃すると、フィールド上のすべての刻印減益層数を最大にします。
このスキルが全体攻撃の刻印をトリガすると、その全体攻撃効果のダメージ値は80%に上昇する。","若攻击“刻印”目标，将场上所有刻印减益层数置于最大值。
若是该技能触发刻印全体攻击时，那次全体攻击效果的伤害值提升至80%。",
Skill/S_Dusk_4_Name, Text,,영혼 걸음,Marked Steps,刻印の歩み,刻印步伐,
Skill/S_Dusk_5_Name, Text,,흔들리는 낫,Pendulum Harvest,すばやく刈り取る,灵摆收割,
Skill/S_Dusk_5_Description, Text,,"'영혼의 상처' 디버프를 가진 대상에게 시전시 더스크에 인접한 아군을 피해량의 20% 만큼 치유합니다.
선택 - 1 마나를 소모하고 대상의 왼쪽 혹은 오른쪽에 있는 적에게 '영혼의 상처'(<sprite=1>500%)을 1중첩 부여합니다.
대상에게 '영혼의 상처'(<sprite=1>500%)를 1중첩 부여합니다.","When attacking a ""Marked"" target, 20% of the damage dealt heals the allies to your left and right.
When used, choose one:
Spend 1 additional Mana to apply 1 stack of ""Mark"" (<sprite=1>500%) to one enemy adjacent to the target.
Apply 1 stack of ""Scratch"" (<sprite=1>500%) to the target.）","「刻印」ターゲットを攻撃した場合、ダメージ値の20%が自分の左右のメンバーを治療する
使用時に次のいずれかを選択します。
法力値を1ポイント余分に消費して、ターゲット左右の敵のうち1つに「刻印」を獲得させる(<sprite=1>500%)
ターゲットに「スクラッチ」のレイヤーを作成する(<sprite=1>500%)","攻击“刻印”目标时，造成的伤害值20%将治疗自身左右两边的队员
使用时选择一项：
额外消耗1点法力值，使目标左右的敌人中的一个获得一层“刻印”（<sprite=1>500%）
使目标获得一层“划痕”（<sprite=1>500%）",
Skill/S_Dusk_5_0_Name, Text,,물러서기,Retreat,元に戻す,回撤,
Skill/S_Dusk_5_0_Description, Text,,대상에게 '흉터'(<sprite=1>500%) 디버프를 1중첩 부여합니다.,"Apply 1 stack of ""Scratch"" (<sprite=1>500%) to the target.",攻撃目標にスクラッチを施す（<sprite=1>500%）,为攻击目标施加一层划痕（<sprite=1>500%）,
Skill/S_Dusk_5_1_Name, Text,,오른쪽,Right Slash,シスカット,顺劈,
Skill/S_Dusk_5_1_Description, Text,,1 마나를 소모하고 대상의 오른쪽에 있는 적에게 '영혼의 상처'(<sprite=1>500%) 디버프를 1중첩 부여합니다.,"Spend 1 Mana to apply 1 stack of ""Mark"" (<sprite=1>500%) to the enemy to the right of the target.",法力値を1点消費し、ターゲット右の敵に1層刻印を獲得させる（<sprite=1>500%）,消耗1点法力值，使目标右边的敌人获得1层刻印（<sprite=1>500%）,
