Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Reisen_11Rare_Description,Text,,[광기]의 중첩 수를 감소시키지 않는다.,Does not reduce stacks of <color=#FF00FF>Insanity</color>.,[狂気]のスタック数は減少しない。,不会减少<color=#FF00FF>狂气</color>的层数。,
Buff/B_Reisen_11Rare_Name,Text,,환상/광몽,Illusion/Mad Dream,幻影/狂夢,幻象/狂梦,
Buff/B_Reisen_12Rare_Description,Text,,4 중첩 시 자신과 모든 적에게 최대 체력의 100%의 피해를 입힌다.,"When 4 stacks are reached, deals 100% of max HP damage to self and all enemies.",スタック数が4に達すると、自身と敵全体に自身の最大体力の100%のダメージを与える。,叠加4层后对自己和所有敌人造成100%最大体力值的伤害。,
Buff/B_Reisen_12Rare_Name,Text,,국사무쌍,Peerless Patriot,国士無双,国士无双,
Buff/B_Reisen_1_0_Description,Text,,행동할 수 없다.,Cannot take action.,行動不能。,无法行动。,
Buff/B_Reisen_1_0_Name,Text,,환상/나동,Illusion/Spirit Stopping,幻影/懶惰,幻象/懒冻,
Buff/B_Reisen_1_Description,Text,,,,,,
Buff/B_Reisen_1_Name,Text,,환상/태동파,Illusion/Illusion Wave,幻影/幻波,幻象/怠波,
Buff/B_Reisen_2_0_Description,Text,,대상에 대한 [환상/난탄]의 치명타 확률이 100% 증가한다.,Increases Critical Rate by 100% against targets with [Illusion/Random Shot].,[幻影/乱射]を持つ対象に対してクリティカル率が100%増加する。,[幻象/乱弹]对目标的暴击率提升100%。,
Buff/B_Reisen_2_0_Name,Text,,환상/광시,Illusion/Lunatic Stare,幻影/狂視,幻象/狂视,
Buff/B_Reisen_2_Description,Text,,대상에 대한 [환상/난탄]의 명중률이 100% 증가한다.,Increases Hit Rate by 100% against targets with [Illusion/Random Shot].,[幻影/乱射]を持つ対象に対して命中率が100%増加する。,[幻象/乱弹]对目标的命中率提升100%。,
Buff/B_Reisen_2_Name,Text,,환상/조율,Illusion/Tuning,幻影/調律,幻象/调律,
Buff/B_Reisen_3_Description,Text,,추가 공격 및 반격에 의한 피해량 +&a,Follow-up attack/Counter damage dealt +&a (33%).,追加攻撃/反撃のダメージ+&a。,造成的追加攻击/反击伤害+&a(33%)。,
Buff/B_Reisen_3_Name,Text,,환상/화관,Illusion/Corolla,幻影/花冠,幻象/花冠,
Buff/B_Reisen_4_0_Description,Text,,,,,,
Buff/B_Reisen_4_0_Name,Text,,환상/상처,Illusion/Weak Heart,幻影/弱心,幻象/疮痍,
Buff/B_Reisen_4_Description,Text,,,,,,
Buff/B_Reisen_4_Name,Text,,환상/상심,Illusion/Demotivation,幻影/喪心,幻象/丧心,
Buff/B_Reisen_5_Description,Text,,다음 받는 공격을  회피한다.,Dodge the next instance of damage taken.,次に受けるダメージを1度回避する。,闪避下1次受到的伤害。,
Buff/B_Reisen_5_Name,Text,,환상/시차,Illusion/Barrage,幻影/惑視,幻象/视差,
