Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_hlshj_0_1_Name,Text,,,Spirit Gauge: White,,练气·白刃,
Buff/B_hlshj_0_2_Description,Text,,,"At the start of battle, switch to White Spirit Gauge.",,战斗开始时，转为白刃,
Buff/B_hlshj_0_2_Name,Text,,,Spirit Gauge: Yellow,,练气·黄刃,
Buff/B_hlshj_0_3_Description,Text,,,"At the start of battle, switch to Yellow Spirit Gauge.",,战斗开始时，转为黄刃,
Buff/B_hlshj_0_3_Name,Text,,,Spirit Gauge: Red,,练气·红刃,
Buff/B_hlshj_0_Description,Text,,,,,,
Buff/B_hlshj_0_Name,Text,,,Spirit Gauge Level,,练气等级,
Buff/B_hlshj_1_Description,Text,,,"Click the buff to consume 1 Mana (invalid if Mana is insufficient), and cast a Spirit Slash corresponding to the current Spirit Gauge level.",,点击buff消耗一点法力值（法力值不足则无效），根据当前气刃斩段数释放对应等级气刃斩,
Buff/B_hlshj_1_Name,Text,,,Spirit Slash,,气刃,
Buff/B_hlshj_2_0_Name,Text,,,Iaido Stance,,居合状态,
Buff/B_hlshj_2_1_Name,Text,,,Iaido Judgment,,居合判定,
Buff/B_hlshj_2_Description,Text,,,"At the start of each turn, gain 1 Spirit Gauge level.",,每回合开始时，获得一层气刃,
Buff/B_hlshj_2_Name,Text,,,Spirit Gauge Recovery,,气刃恢复,
Buff/B_hlshj_3_0_Name,Text,,,Seen Through,,被看破,
Buff/B_hlshj_3_Name,Text,,,Foresight Slash Boost,,看破强化,
Buff/B_hlshj_4_Description,Text,,,"When removed, deal 5 instances of Pain damage equal to 20% of Attack Power.",,移除时，造成5次攻击力20%倍率的痛苦伤害,
Buff/B_hlshj_4_Name,Text,,,Wirebug Silk,,铁虫丝线,
Buff/B_hlshj_5_Description,Text,,,"When using a skill, if an enemy's action countdown is 0, restore 1 Spirit Gauge level.",,自身使用技能时，若有敌人的行动倒计时为0，回复一层气刃,
Buff/B_hlshj_5_Name,Text,,,Retreat,,后撤,
Buff/B_hlshj_6_Description,Text,,,,,,
Buff/B_hlshj_6_Name,Text,,,Helm Breaker Boost,,无双斩强化,
Buff/B_hlshj_7_Description,Text,,,"Cannot act. The next damage taken is reduced to 1, and a counterattack dealing 150% of Attack Power is launched.",,无法行动 将受到的下一次伤害变为1，并发动攻击力150%的反击,
Buff/B_hlshj_7_Name,Text,,,Water Moon Stance,,水月架势,
Buff/B_hlshj_8_Name,Text,,,Feint,,佯动,
Buff/B_hlshj_9_Description,Text,,,"When using Spirit Slash, Spirit Gauge levels are not reduced.",,使用气刃时，不会减少气刃的层数,
Buff/B_hlshj_9_Name,Text,,,Spirit Gauge Release,,练气解放,
Buff/B_hlshj_P_Description,Text,,,"When reaching level 3, the next Spirit Slash will become Spirit Roundslash, and the Spirit Gauge levels will be reset.",,达到三级时，下一次气刃斩将改为气刃大回旋斩，并清空释放层数。,
Buff/B_hlshj_P_Name,Text,,,Spirit Slash Release Phase,,气刃斩释放阶段,
Buff/B_hlshj_R1_0_Description,Text,,,,,,
Buff/B_hlshj_R1_0_Name,Text,,,Divine Slash Judgment 1,,神威判定1,
Buff/B_hlshj_R1_1_Name,Text,,,Divine Slash Judgment 2,,神威判定2,
Buff/B_hlshj_R2_0_Name,Text,,,Courage Judgment,,勇气判定,
Buff/B_hlshj_R2_1_Name,Text,,,Courage Judgment 2,,勇气判定2,
Buff/B_hlshj_R2_2_Name,Text,,,Courage Judgment 3,,勇气判定3,
Buff/B_hlshj_R2_Description,Text,,,"Change Spirit Slash combo to Courage Spirit Slash combo.
Change Spirit Release Helm Breaker to Courage Spirit Slash III.",,"将气刃斩连段改为刚气刃斩连段
将练气解放无双斩改为刚气刃斩Ⅲ",
Buff/B_hlshj_R2_Name,Text,,,Courage Style,,勇气风格,
Character/hlshj_CampSelectWord,Text,,,Leave it to me! I'll carve a path with this Long Sword!,,放心交给我吧，就用这把太刀砍出一条路来！,
Character/hlshj_PassiveDes,Text,,,"Lv2: Gain 1 Spirit Gauge level at the start of each battle.
Lv4: Gain an additional Spirit Gauge level at the start of battle.
Lv5: Gain 1 Spirit Gauge level at the start of each turn.",,"Lv2 每场战斗开始时获得一层气刃
Lv4 战斗开始时额外获得一层气刃
Lv5 每回合开始时，获得一层气刃
",
Character/hlshj_PassiveName,Text,,,Spirit Gauge,,练气,
Character/hlshj_SelectInfo,Text,,,A mysterious man who always wears a mask. No one in the Ark seems to have seen his true face. He uses armor and a Long Sword derived from Rathalos' power to provide frontline support for the investigation team.,,一位始终戴着面具的神秘男子，方舟内似乎没有人见过他的真容，使用源于火龙力量的盔甲和太刀作为武器，为调查团提供正面支援。,
Character/hlshj_Text_Battle_AllyND_0,Text,,,Are you okay?,,没事吧,
Character/hlshj_Text_Battle_AllyND_1,Text,,,I'll hold the line.,,我来顶着吧,
Character/hlshj_Text_Battle_Cri_0,Text,,,What a fierce strike...,,好猛烈的一击...,
Character/hlshj_Text_Battle_Healed_0,Text,,,Thanks for the support.,,感谢支援了,
Character/hlshj_Text_Battle_Idle_0,Text,,,"Iaido, ready!",,居合，准备！,
Character/hlshj_Text_Battle_Idle_1,Text,,,Come on!,,来来来！,
Character/hlshj_Text_Battle_Kill_0,Text,,,Any more?,,还有吗,
Character/hlshj_Text_Battle_Kill_1,Text,,,Take this Dragon Piercer!,,吃我登龙剑,
Character/hlshj_Text_Battle_ND_0,Text,,,Damn it!,,可恶啊,
Character/hlshj_Text_Battle_ND_1,Text,,,I can still hold on.,,我还能撑的,
Character/hlshj_Text_Battle_Start_0,Text,,,Here I come!,,本大爷，登场！,
Character/hlshj_Text_Field_GetItem_0,Text,,,Let me help carry that.,,我来帮忙拿吧,
Character/hlshj_Text_Field_Idle_0,Text,,,I'll find a spot to sharpen my blade.,,我先找个地方开刃,
Character/hlshj_Text_Field_Potion_P_0,Text,,,Full of energy!,,精力充沛啊！,
Character/hlshj_Text_PharosLeader_0,Text,,,"Iaido, draw, strike!",,居，纳，登！,
Character/hlshj_Text_PharosLeader_1,Text,,,Did I just miss?,,刚刚空了？,
Character/hlshj_Text_PharosLeader_2,Text,,,...,,...,
Character/hlshj_name,Text,,,Rathalos S Blackhorn,,火龙S黑角,
SimpleCampDialogue/CampDial_hlshj_Azar_Dialogues_0,Text,,,[A] I'll learn a sword technique too!,,[A]我也来学一招御剑!,
SimpleCampDialogue/CampDial_hlshj_Azar_Dialogues_1,Text,,,[B] Can a Long Sword even do that...?,,[B]太刀也能御剑吗...,
SimpleCampDialogue/CampDial_hlshj_Blue_Dialogues_0,Text,,,[A] Are you two sisters?,,[A]你们是姐妹吗？,
SimpleCampDialogue/CampDial_hlshj_Blue_Dialogues_1,Text,,,[A] You look so alike.,,[A]真像啊。,
SimpleCampDialogue/CampDial_hlshj_Charon_Dialogues_0,Text,,,"[B] Rathalos... a monster, huh? Must be cool.",,[B]火龙...魔物，哼哼，肯定很酷,
SimpleCampDialogue/CampDial_hlshj_Charon_Dialogues_1,Text,,,"[A] Well, maybe.",,[A]嘛。可能差不多吧。,
SimpleCampDialogue/CampDial_hlshj_Hein_Dialogues_0,Text,,,[B] Is that red armor dyed with blood?,,[B]红色的甲胄，是用血染的吗。,
SimpleCampDialogue/CampDial_hlshj_Hein_Dialogues_1,Text,,,[A] Rathalos is naturally red.,,[A]火龙本来就是红色就是了。,
SimpleCampDialogue/CampDial_hlshj_Huz_Dialogues_0,Text,,,[B] Such cool gear!,,[B]好酷的装备！,
SimpleCampDialogue/CampDial_hlshj_Huz_Dialogues_1,Text,,,[A] This is the Rathalos S set!,,[A]这就是火龙S套装！,
SimpleCampDialogue/CampDial_hlshj_Ilya_Dialogues_0,Text,,,"[A] Kid, you use a Long Sword too?",,[A]小子，你也用太刀啊,
SimpleCampDialogue/CampDial_hlshj_Ilya_Dialogues_1,Text,,,[A] Two of them? Show me a move.,,[A]还是两把，来耍一个,
SimpleCampDialogue/CampDial_hlshj_Ilya_Dialogues_2,Text,,,"[B] Nah, I'll pass...",,[B]还是算了...。,
SimpleCampDialogue/CampDial_hlshj_Iron_Dialogues_0,Text,,,[B] Only armor can ensure safety in battle.,,[B]只有盔甲才能保证在战斗中的安全啊。,
SimpleCampDialogue/CampDial_hlshj_Iron_Dialogues_1,Text,,,[A] Agreed.,,[A]赞成。,
SimpleCampDialogue/CampDial_hlshj_Joey_Dialogues_0,Text,,,"[A] Hey, your Spirit Slash almost hit me!",,[A]喂，你的气刃斩差点打到我啊,
SimpleCampDialogue/CampDial_hlshj_Joey_Dialogues_1,Text,,,"[B] Haha, I'll be more careful next time.",,[B]哈哈，我下次小心。,
SimpleCampDialogue/CampDial_hlshj_Johan_Dialogues_0,Text,,,[A] Your archery skills are impressive.,,[A]你的箭术不赖啊。,
SimpleCampDialogue/CampDial_hlshj_Johan_Dialogues_1,Text,,,[B] Got it.,,[B]知道了。,
SimpleCampDialogue/CampDial_hlshj_Leryn_Dialogues_0,Text,,,[B] What's your armor made of?,,[B]你那套装备，是什么材质的。,
SimpleCampDialogue/CampDial_hlshj_Leryn_Dialogues_1,Text,,,"[A] Uh, from some kind of monster.",,[A]呃，来自某种怪物。,
SimpleCampDialogue/CampDial_hlshj_Lian_Dialogues_0,Text,,,[B] Using a defensive stance to counterattack... Good tactic.,,[B]使用防御架势反击吗...不错的战术,
