Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Sakuya_10Rare_0_Description,Text,,패에 있는 스킬을 사용할 수 없습니다.,Cannot use skills in hand.,手札からスキルを使用できない。,无法使用手中的技能。,
Buff/B_Sakuya_10Rare_0_Name,Text,,시부「프라이빗 스퀘어」,"Time Sign ""Private Square""",時符「プライベートスクウェア」,时符「个人空间」,
Buff/B_Sakuya_10Rare_Description,Text,,,,,,
Buff/B_Sakuya_10Rare_Name,Text,,시부「프라이빗 스퀘어」,"Time Sign ""Private Square""",時符「プライベートスクウェア 」,时符「个人空间」,
Buff/B_Sakuya_12Rare_Description,Text,,,"During countdown, the passive effect ""Ability to Manipulate Time"" will not activate; all of your skills cost 0, gain Swiftness, countdown 1, and skills cannot be drawn by any means.",,倒计时期间，被动“操纵时间程度的能力”效果将不会发动；所有自己的技能变为0费，附加迅速、倒计时1，并且无法以任何方式抽取技能。,
Buff/B_Sakuya_12Rare_Name,Text,,「퍼펙트 메이드」,Perfect Maid,パーフェクトメイド,完美女仆,
Buff/B_Sakuya_1_Name,Text,,광속「C. 리코셰」,"Light Speed ""C. Ricochet""",光速「C.リコシェ」,光速「光速跃迁」,
Buff/B_Sakuya_3_Name,Text,,환재「클락 콥스」,"Illusion Existence ""Clock Corpse""",幻在「クロックコープス」,幻在「钟表的残骸」,
Buff/B_Sakuya_4_Description,Text,,방해 디버프를 받으면 &a의 피해를 입습니다.,"When you are inflicted with an interference debuff, suffer &a damage.",自身が妨害デバフを受けたとき、&aのダメージを受ける。,当自身被施加干扰减益时，受到&a伤害。,
Buff/B_Sakuya_4_Name,Text,,칼날 정지,Suspended Flying Knife,スローイングナイフ,悬滞的飞刃,
Buff/B_Sakuya_4_new_Description,Text,,"「마술」의 추가효과가 발동되거나 [시계「루나 다이얼」]을 사용할 때마다 
무작위 적에게%a(30%)의 데미지를 줍니다.","Each time you trigger the additional effect of ""Lunar Magic"" or use [Watch ""Lunar Dial""], deal %a (30%) damage to a random enemy.",[月魔法]の追加効果の発動時または「時計-ルナダイアル」を使用時、ランダムな敵1体に%a(30%)のダメージを与える。,每次自己触发「月魔术」的额外效果、或使用[时计「月时计」]时，对随机敌人造成%a(30%)伤害。,
Buff/B_Sakuya_4_new_Name,Text,,칼날 정지,Suspended Flying Knife,スローイングナイフ,悬滞的飞刃,
Buff/B_Sakuya_5_Description,Text,,,,,,
Buff/B_Sakuya_5_Name,Text,,시부「퍼펙트 스퀘어」,"Time Sign ""Perfect Square""",時符「パーフェクトスクウェア」,时符「完美空间」,
Buff/B_Sakuya_5_new_Description,Text,,,,,,
Buff/B_Sakuya_5_new_Name,Text,,「퍼펙트 스퀘어」,Perfect Square,パーフェクトスクウェア,完美空间,
Buff/B_Sakuya_6_0_Description,Text,,,"When attacked, Sakuya counterattacks the source for &a damage <color=#FF7A33>(30% of ATK)</color>. 
Removes 1 stack after triggering. ",,"受到攻击时，咲夜会对来源进行一次&a伤害的反击<color=#FF7A33>(攻击力的30%)</color>。
触发后移除一层。",
Buff/B_Sakuya_6_0_Name,Text,,,Illusion Effect,,幻惑效应,
Buff/B_Sakuya_6_Description,Text,,,"When another ally is targeted by a skill, redirect the target to yourself. 
Removes 1 stack after triggering.",,"其他友军被选定为技能的目标时，使目标改为指向自己。
触发后移除一层。",
Buff/B_Sakuya_6_Name,Text,,,Misdirection Effect,,误导效应,
Buff/B_Sakuya_8_Name,Text,,,Special Stopwatch,,特制秒表,
Buff/B_Sakuya_9_Name,Text,,,Bleeding,,流血,
Buff/B_Sakuya_Knife_Description,Text,,,"Current accumulated daggers: &a. 
Each dagger grants 5% Critical rate and Evasion. 
When dealing Critical damage or evading, consume 1 dagger to perform a Follow-up attack dealing &a damage <color=#FF7A33>(30% of ATK)</color>.",,"当前积攒的飞刀数：&a
每把飞刀提供5%暴击率和闪避率。
造成暴击伤害或闪避时，消耗1把飞刀，额外进行一次追加攻击，造成&a伤害<color=#FF7A33>(攻击力的30%)</color>。",
Buff/B_Sakuya_Knife_Name,Text,,,<color=#EEE9E9>Time-Stop Dagger</color>,,<color=#EEE9E9>时停飞刀</color>,
Buff/B_Sakuya_LucyD_2_Description,Text,,,Draw 1 skill when triggering Critical or Evasion (max 4 triggers).,,触发暴击或闪避时抽取1个技能（最多触发4次）。,
Buff/B_Sakuya_LucyD_2_Name,Text,,,Expanding Space,,膨胀空间,
Buff/B_Sakuya_P_0_Description,Text,,"4중첩 시, [시계「루나 다이얼」]을 1장 패에 추가합니다.","Every 4 stacks, add 1 [Watch ""Lunar Dial""] to your hand.",4ストック得るたび、「時計-ルナダイアル」を手札に1枚加える。,每叠加4层，将1张“时计「月时计」”加入手中。,
Buff/B_Sakuya_P_0_Name,Text,,시간정지,<color=#00BFFF>Time Stop</color>,時間停止,<color=#00BFFF>时钟停摆</color>,
Buff/B_Sakuya_P_Description,Text,,행동불가,Cannot take action.,行動不能,无法行动。,
Buff/B_Sakuya_P_Name,Text,,「루나 다이얼」,Lunar Dial,ルナダイアル,月时计,
Character/IzayoiSakuya_CampSelectWord,Text,,이곳의 「시간」은 이상하군요. 제가 해결해 드릴까요?,"The flow of ""Time"" here is distorted. Shall I fix it?",ここは 「時間」がずれていますね。 直しましょうか？,这个地方的「时间」不对劲哟。要我帮你解决吗？,
Character/IzayoiSakuya_PassiveDes,Text,,"사쿠야는 패의 상단 혹은 하단에 위치한 스킬을 시전할 때마다 [시간정지] 1중첩을 얻습니다.
(시계「루나 다이얼」, 시부「체인질링 매직」, 화[치료의기운]제외)

[시간정지]를 4중첩 획득하면 시계「루나 다이얼」을 1장 패에 넣습니다.

마술 : 사쿠야의 일부 스킬은 패의 상단 혹은 하단에 위치할 때 추가효과가 있습니다.","<b>Ability to Manipulate Time</b> - Each time a skill is played, reduce countdown of all Sakuya's skills by 1. For each skill affected, gain 1 <color=#EEE9E9>Time-Stop Dagger</color>.

<b>Dangerous Trickster</b> - Each time Sakuya plays a skill from the top/bottom of hand, gain 1 stack of <color=#00BFFF>Time Stop</color>. At 4 stacks, add 1 [Watch ""Lunar Dial""] to hand.

<b><color=#4169E1>Lunar Magic</color></b> - Certain skills trigger additional effects when played from the top/bottom of hand.","咲夜が所有者の手札の一番上か下にあるスキルを使用するたびに(「時計-ルナダイアル」「時符-チェンジリングマジック」「ヒーリングブレス」を除く）、[時計停止]を1ストック得る。 [時計停止]を4ストック得るたび、「時計-ルナダイアル」を手札に1枚加える。

月魔法: 咲夜の一部のスキルは、手札の一番上か一番下にある場合、使用時に追加効果を発動する。","<b>操纵时间程度的能力</b> - 每次打出技能时，使所有处于倒计时中的十六夜咲夜的技能倒计时减少1点。每有1个技能因这个效果减少倒计时，获得1把<color=#EEE9E9>时停飞刀</color>。

<b>危险的戏法家</b> - 咲夜每次打出位于手中最上方或最下方的技能时，获得1层<color=#00BFFF>时钟停摆</color>。<color=#00BFFF>时钟停摆</color>堆叠至4层后，将1张“时计「月时计」”加入手中。

<b><color=#4169E1>月魔术</color></b> - 咲夜的部分技能在位于手中最上方或最下方被打出时，能够触发额外效果。",
Character/IzayoiSakuya_PassiveName,Text,,완벽하고 소쇄한 메이드,The Perfect and Elegant Servant,完全で瀟洒な従者,完美潇洒的女仆,
