Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_DRAGOON_1_Description,Text,,,"At the end of the turn or after two countdowns (&a/2), if no damage greater than 1 was taken while this buff was active, draw a ""Phoenix.myth"" from the discard pile and remove this buff.",,按下回合结束时或两个倒计时后(&a/2)，若持有本增益期间没有受到大于1的伤害，从弃牌堆中抽取一张“凤凰.myth”并解除该增益。,
Buff/B_DRAGOON_1_Name,Text,,,Rebirth,,涅槃,
Buff/B_DRAGOON_2_0_Name,Text,,,Golem Link,,魔像链接,
Buff/B_DRAGOON_2_Description,Text,,,"When an ally takes physical damage, take an equal amount of <color=#873FBC>Pain damage</color>.
When taking damage, prioritize counterattacking an enemy with Taunt, dealing &a (40% of ATK) damage.
Damage taken cannot exceed 1, and reduces stacks when taking damage.",,"友方受到物理伤害时，自己受到等量痛苦伤害。
受到伤害时优先对具有嘲讽的敌人进行一次反击，造成&a（40%攻击力）伤害。
受到的伤害不会大于1，受到伤害时减少一层。
",
Buff/B_DRAGOON_2_Name,Text,,,Golem,,魔像,
Buff/B_DRAGOON_3_Description,Text,,,"Damage taken from attack skills increased by &a%.
If it's a "".myth"" skill, increased by &b% instead.",,"受到来自攻击技能的伤害+&a%.
如果是.myth技能，改为+&b%.",
Buff/B_DRAGOON_3_Name,Text,,,Pleiades,,宿星,
Buff/B_DRAGOON_4_Description,Text,,,"Gain a stack when taking action.
Removed at the end of the turn.",,"行动时叠加一层
回合结束时解除。",
Buff/B_DRAGOON_4_Name,Text,,,Petrify,,石毒,
Buff/B_DRAGOON_5_Description,Text,,,"When dealing damage, deal additional damage equal to the difference between max HP and current HP (&a). This effect can only trigger once. Current &b.",,造成伤害时，追加相当于体力极限与当前生命值的差值的伤害（&a），这个效果只能生效1次。当前&b。,
Buff/B_DRAGOON_5_Name,Text,,,Singing Hymns,,歌声,
Buff/B_DRAGOON_R2_0_Name,Text,,,Absolute Guard,,守护,
Buff/B_DRAGOON_R2_Description,Text,,,Lose 1 stack after taking damage.,,受到伤害后减少1层,
Buff/B_DRAGOON_R2_Name,Text,,,Fleeting Moment,,过隙,
Character/DRAGOON_PassiveDes,Text,,,"When using a skill book, two additional skill options from other teammates are added.
When entering battle, ATK and Healing Power are set to the higher of the two values.",,"使用技能书时额外出现两个所有者为自己的其他队友技能选项。
进入战斗时，攻击力和治疗力将转变为两值中的最高值。",
Character/DRAGOON_PassiveName,Text,,,Infinite Curiosity,,无限求知,
Character/DRAGOON_SelectInfo,Text,,,"The most advanced chips are actually scales from creatures called ""Dragon Spirits."" DRAGOON is the last surviving Dragon Spirit.
QUEEN later discovered DRAGOON—to protect her from exploitation.

Now acting as QUEEN's aide, she assists the Quantum Squad in the Twisted Lands while delivering highly efficient protection.",,"最高端的芯片其实是一种被称作“龙灵”的生物的鳞片。而“珑祺”则是最后一只龙灵。
后来女王找到了珑祺——为了保护她不被利用。
现在作为女王的助手，在扭曲之地中协助量子小队行动的同时提供相应的高效保护。",
Character/DRAGOON_Text_Battle_AllyND_0,Text,,,No... I did poorly.,,不…我做的很糟糕。,
Character/DRAGOON_Text_Battle_Cri_0,Text,,,Attack.,,攻击。,
Character/DRAGOON_Text_Battle_Healed_0,Text,,,Hmm.,,嗯。,
Character/DRAGOON_Text_Battle_Idle_0,Text,,,Hacking in progress.,,骇入中。,
Character/DRAGOON_Text_Battle_Kill_0,Text,,,Go ahead.,,去吧。,
Character/DRAGOON_Text_Battle_ND_0,Text,,,Oh.,,哦。,
Character/DRAGOON_Text_Battle_Start_0,Text,,,"Hacking, begin.",,骇入，开始。,
Character/DRAGOON_Text_Field_GetItem_0,Text,,,Program received.,,程序已接收。,
Character/DRAGOON_Text_Field_Potion_N_0,Text,,,Program received.,,程序已接收。,
Character/DRAGOON_Text_Field_Potion_P_0,Text,,,Program received.,,程序已接收。,
Character/DRAGOON_Text_PharosLeader_0,Text,,,...,,……,
Character/DRAGOON_Text_PharosLeader_1,Text,,,...,,……,
Character/DRAGOON_Text_PharosLeader_2,Text,,,...,,……,
Character/DRAGOON_name,Text,,,DRAGOON,,珑祺,
Skill/S_DRAGOON_10_Description,Text,,,"After being held in hand for one turn, becomes enhanced, gains ""Chain Heal"" and increasing healing by 20%.",,在手中一回合后获得强化，变为连锁治疗并且治疗量增加20%。,
Skill/S_DRAGOON_10_Name,Text,,,Flash,,闪光,
Skill/S_DRAGOON_1_Description,Text,,,"When used, if this skill has already been used this turn, delay all enemy countdowns by 1.
When discarded or exchanged, apply ""Rebirth"" buff to the holder.
<sprite name=link>DRAGOON Link: Gain 1 Exchange count.",,"使用时，若本回合已使用过该技能，所有敌人行动倒计时+1.
被丢弃或交换时，对持有者施加“涅槃”增益。
<sprite name=link>DRAGOON式链接：获得1交换次数。",
Skill/S_DRAGOON_1_Name,Text,,,Phoenix.myth,,凤凰.myth,
