Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_SF_Intruder_10_1_Description,Text,,,"Triggered when another debuff is applied:
Remove [Crosstalk] and spread it to 2 random allies without [Crosstalk]. Apply the same debuff to all allies with [Crosstalk].
Debuffs applied by this effect do not trigger [Crosstalk].
Additionally, spread [Crosstalk] to a random ally upon death.",,"被施加其他减益时触发：
解除【串扰】并传染给随机两个没有【串扰】的友军，并给所有有【串扰】的友军施加相同的减益。
此效果施加的减益不会触发【串扰】。
此外，被击杀时将【串扰】传染给随机友军。","被施加其他減益時觸發：
解除【串擾】並傳染給隨機兩個沒有【串擾】的友軍，並給所有有【串擾】的友軍施加相同的減益。
此效果施加的減益不會觸發【串擾】。
此外，被擊殺時將【串擾】傳染給隨機友軍。"
Buff/B_SF_Intruder_10_1_Name,Text,,,Crosstalk,,串扰,串擾
Buff/B_SF_Intruder_10_2_Description,Text,,,,,,
Buff/B_SF_Intruder_10_2_Name,Text,,,Crosstalk 2,,串扰2,串擾2
Buff/B_SF_Intruder_11_1_Description,Text,,,,,,
Buff/B_SF_Intruder_11_1_Name,Text,,,Mental Enhancement,,心智强化,心智強化
Buff/B_SF_Intruder_12_1_Description,Text,,,,,,
Buff/B_SF_Intruder_12_1_Name,Text,,,Proxy Damage,,代受攻击,代受攻擊
Buff/B_SF_Intruder_12_S_Description,Text,,,Insert 3 [Dinergate] countdowns (10 turns) into the countdown bar each turn.,,每回合向倒计时栏置入3张倒计时10的【兵蚁】。,每回合向倒計時欄置入3張倒計時10的【兵蟻】。
Buff/B_SF_Intruder_12_S_Name,Text,,,Military Harassment,,军势侵扰,軍勢侵擾
Buff/B_SF_Intruder_13_Description,Text,,,,,,
Buff/B_SF_Intruder_13_Name,Text,,,Roster Protection,,编制保护,編制保護
Buff/B_SF_Intruder_14_1_Description,Text,,,Block a non-colorless debuff and apply it to the target of an ally's next offensive skill.,,防御一个被施加的非无色减益，并将其施加给此后友军下一个攻击技能的目标。,防禦一個被施加的非無色減益，並將其施加給此後友軍下一個攻擊技能的目標。
Buff/B_SF_Intruder_14_1_Name,Text,,,Tolerance Counter,,耐受反制,耐受反制
Buff/B_SF_Intruder_14_Description,Text,,,Grant target &a stacks of &b on an ally's next attack.,,友军下一次攻击给与目标&a层&b。,友軍下一次攻擊給與目標&a層&b。
Buff/B_SF_Intruder_14_Name,Text,,,Tolerance Counter,,耐受反制,耐受反制
Buff/B_SF_Intruder_1_A_Description,Text,,,(Based on Healing Power),,(基于治疗力),(基於治療力)
Buff/B_SF_Intruder_1_A_Name,Text,,,Nano Virus,,纳米病毒,納米病毒
Buff/B_SF_Intruder_1_E_Description,Text,,,(Based on Healing Power),,(基于治疗力),(基於治療力)
Buff/B_SF_Intruder_1_E_Name,Text,,,Nano Virus,,纳米病毒,納米病毒
Buff/B_SF_Intruder_4_A_Description,Text,,,"Negates <color=purple>Pain damage</color> while active.
When removed, take <color=purple>Pain damage</color> equal to total negated damage (&a).
Overhealing or exceeding HP limit reduces accumulated damage by 200% of excess value.",,"持续期间不会受到<color=purple>痛苦伤害</color>。
此增益被解除时受到此效果减免的<color=purple>痛苦伤害</color>之和(&a)的<color=purple>痛苦伤害</color>。
持续期间受到超额治疗或超出体力极限的治疗时，减少2倍于其数值的已累计的伤害。","持續期間不會受到<color=purple>痛苦傷害</color>。
此增益被解除時受到此效果減免的<color=purple>痛苦傷害</color>之和(&a)的<color=purple>痛苦傷害</color>。
持續期間受到超額治療或超出體力極限的治療時，減少2倍於其數值的已累計的傷害。"
Buff/B_SF_Intruder_4_A_Name,Text,,,Pain Suppression,,痛觉屏蔽,痛覺屏蔽
Buff/B_SF_Intruder_4_E_Description,Text,,,Take +50% <color=purple>Pain damage</color>.,,受到的<color=purple>痛苦伤害</color>增加50%。,受到的<color=purple>痛苦傷害</color>增加50%。
Buff/B_SF_Intruder_4_E_Name,Text,,,Pain Amplification,,痛觉增幅,痛覺增幅
Buff/B_SF_Intruder_5_Description,Text,,,,,,
Buff/B_SF_Intruder_5_Name,Text,,,Damage Taken Reduction,,所受伤害减少,所受傷害減少
