Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_CivilightEterna_0_Description,Text,,,,,,
Buff/B_CivilightEterna_0_Name,Text,,,Sincere Expectations,,诚挚期许,
Buff/B_CivilightEterna_1_Description,Text,,,"When receiving non-Pain damage, recover &dustNum (Dust stacks) HP.

<color=red>&lowLayerIcon Collective Souls' Call stacks >= &ceLowLayer: Reflect &dustDamage (Dust stacks * &dustRate) Pain damage to the source when receiving non-Pain damage.</color>
<color=green>&middleLayerIcon Collective Souls' Call stacks >= &ceMiddleLayer: At max Dust stacks, gain ""Dust"" and deal &regDmg (&regDmgPer% Healing Power) damage to a random enemy.</color>
<color=yellow>&highLayerIcon Collective Souls' Call stacks >= &ceHighLayer: Reflected damage increases by &buffDmg (&buffDmgPer% of your buff stacks).</color>",,"受到非痛苦伤害时，回复&dustNum(微尘层数)点体力值.

</color>&lowLayerIcon众魂层数>=&ceLowLayer: 受到非痛苦伤害时，对伤害来源反弹&dustDamage(自身“微尘”增益层数*&dustRate)点痛苦伤害.
</color>&middleLayerIcon众魂层数>=&ceMiddleLayer: 在“微尘”增益层数已满时获得“微尘”增益，对随机敌人造成&regDmg(&regDmgPer%治疗力)点伤害.
</color>&highLayerIcon众魂层数>=&ceHighLayer: 反弹的伤害值增加&buffDmg(自身&buffDmgPer%增益层数).</color>",
Buff/B_CivilightEterna_1_Name,Text,,,Harmony of Light and Dust,,和光同尘,
Buff/B_CivilightEterna_2_T_0_Description,Text,,,Crit Rate additionally increases by Dust stacks * &criDustRate.,,暴击率额外增加自身“微尘”层数*&criDustRate.,
Buff/B_CivilightEterna_2_T_0_Name,Text,,,Collective Souls' Wrath,,众魂之怒,
Buff/B_CivilightEterna_2_T_1_Description,Text,,,,,,
Buff/B_CivilightEterna_2_T_1_Name,Text,,,Collective Souls' Breath,,众魂之息,
Buff/B_CivilightEterna_3_T_0_Description,Text,,,"This buff can grant Dust up to &maxAddDust times.

<color=red>&lowLayerIcon Collective Souls' Call stacks >= &ceLowLayer: When applying Pain debuffs, &dustDotPer% chance to gain Dust.</color>
<color=green>&middleLayerIcon Collective Souls' Call stacks >= &ceMiddleLayer: When applying Weakness debuffs, &dustDebuffPer% chance to gain Dust.</color>
<color=yellow>&highLayerIcon Collective Souls' Call stacks >= &ceHighLayer: When applying Disruption debuffs, &dustCCPer% chance to gain Dust.</color>",,"此增益获得的“微尘”增益次数最多为&maxAddDust.

</color>&lowLayerIcon众魂层数>=&ceLowLayer: 对敌人施加痛苦减益时，&dustDotPer%概率获得微尘.
</color>&middleLayerIcon众魂层数>=&ceMiddleLayer: 对敌人施加弱化减益时，&dustDebuffPer%概率获得微尘.
</color>&highLayerIcon众魂层数>=&ceHighLayer: 对敌人施加干扰减益时，&dustCCPer%概率获得微尘.</color>",
Buff/B_CivilightEterna_3_T_0_Name,Text,,,Where Destiny Lies,,命途何在,
Buff/B_CivilightEterna_4_T_0_Description,Text,,,Grants ATK and Healing Power equal to &attrPer% of current HP limit (up to &maxAttrNum).,,根据当前体力极限的&attrPer%获得攻击力和治疗力加成(最高为&maxAttrNum).,
Buff/B_CivilightEterna_4_T_0_Name,Text,,,Empathy of Sorrow,,哀恸共情,
Buff/B_CivilightEterna_5_T_0_Description,Text,,,,,,
Buff/B_CivilightEterna_5_T_0_Name,Text,,,Vision of Mercy,,慈悲愿景,
Buff/B_CivilightEterna_6_T_0_Description,Text,,,,,,
Buff/B_CivilightEterna_6_T_0_Name,Text,,,Monarch's Erosion,,魔王的侵蚀,
Buff/B_CivilightEterna_6_T_1_Description,Text,,,,,,
Buff/B_CivilightEterna_6_T_1_Name,Text,,,Monarch's Awe,,魔王的震慑,
Buff/B_CivilightEterna_6_T_2_Description,Text,,,,,,
Buff/B_CivilightEterna_6_T_2_Name,Text,,,Monarch's Radiance,,魔王的威光,
