Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_lbn_3_Description,Text,,,,,,
Buff/B_lbn_3_Name,Text,,,Tea Time!,,下午茶時間!,
Buff/B_lbn_4_Description,Text,,,,,,
Buff/B_lbn_4_Name,Text,,,Cozy by the Hearth,,爐邊溫暖,
Buff/B_lbn_5_Description,Text,,,,,,
Buff/B_lbn_5_Name,Text,,,Heads Up!,,當心頭頂,
Character/Labyrinth_PassiveDes,Text,,,"At the start of battle, add one ""Welcome Labrynth"" and one ""Big Welcome Labrynth"" to the deck.",,戰鬥開始時，將一張【歡迎光臨白銀城】和一張【歡迎大駕光臨白銀城】加入牌組,
Character/Labyrinth_PassiveName,Text,,,Welcome to the Labrynth!,,歡迎來到白銀城!,
Character/Labyrinth_SelectInfo,Text,,,"Labrynth is a DARK Fiend-type archetype introduced in the DBTM set (Deck Build Pack: Tactical Masters). The archetype revolves around effects triggered by Normal Traps that remove monsters, as well as synergies with other Fiend-type cards. Just like its design, it sets up intricate mechanisms and traps to welcome challengers, embodied by the female knight. The name ""Labrynth"" has multiple kanji readings, with ""Rabiris"" being the chosen katakana representation for the Chinese text.",,拉比林斯，是構築包DBTM中收錄的闇屬性惡魔族系列，其系列圍繞著通常陷阱除去怪獸後可以觸發的各類效果，以及和惡魔族的相互搭配。就如同設計一樣，設下重重的機關和陷阱來迎接挑戰的女騎士。ラビュリンス在本系列中有多種漢字的寫法，以假名的拉比麗斯作為中文字段,
Character/Labyrinth_Text_Battle_AllyND_0,Text,,,Huh!? Pull yourself together!,,咿!?振作一點阿!,
Character/Labyrinth_Text_Battle_Cri_0,Text,,,Fate calls me to battle...!,,命運叫我去戰鬥..!,
Character/Labyrinth_Text_Battle_Healed_0,Text,,,The battle is just beginning.,,戰鬥現在才正要開始,
Character/Labyrinth_Text_Battle_Idle_0,Text,,,What trap should I set up next~?,,接下來要用甚麼陷阱好呢~?,
Character/Labyrinth_Text_Battle_Kill_0,Text,,,Perfect!,,完美！,
Character/Labyrinth_Text_Battle_ND_0,Text,,,No way...,,騙人的吧..,
Character/Labyrinth_Text_Battle_Start_0,Text,,,"Now, I, the Silver Labrynth, will be your opponent!",,接下來就由我白銀的拉比麗斯來做你的對手!,
Character/Labyrinth_Text_Field_GetItem_0,Text,,,"If I don’t put out some loot, I won’t attract any challengers...",,不放些戰利品就吸引不到挑戰者呢..,
Character/Labyrinth_Text_Field_Idle_0,Text,,,I wonder where the knight is now...?,,騎士醬現在在哪裡呢..?,
Character/Labyrinth_Text_Field_Potion_P_0,Text,,,Ahhh!,,呼哈!,
Character/Labyrinth_Text_PharosLeader_0,Text,,,...,,.....,
Character/Labyrinth_Text_PharosLeader_1,Text,,,What just happened...?,,剛剛發生了甚麼..,
Character/Labyrinth_Text_PharosLeader_2,Text,,,I’ll make sure you perish in the Shadow Game.,,就讓你葬身在黑暗遊戲中,
Character/Labyrinth_name,Text,,,Labrynth,,拉比麗斯,
Skill/L_lbn_Description,Text,,,"1. Draw 2 cards.
2. Add 1 card with ""Labrynth"" in its name from the discard pile to your hand.",,"1.抽兩張牌。
2.從棄牌庫將一張名字含有【光臨白銀城】的牌加入手牌",
Skill/L_lbn_Name,Text,,,Labrynth Set-Up,,白銀城．佈置,
Skill/S_lbn_10_Description,Text,,,"1. Draw 2 cards.
2. Add 1 card with ""Labrynth"" in its name from the discard pile to your hand.",,"1.當打出自己的卡時，此卡費用-5
2.此卡追加等同棄牌堆中自己的卡的數量次攻擊",
Skill/S_lbn_10_Name,Text,,,Lady Labrynth of the Silver Castle,,迷宮城的白銀姬,
Skill/S_lbn_1_Description,Text,,,Add 1 card owned by you from the deck to your hand.,,從牌組中將一張技能所屬者為自己的卡加入手牌,
Skill/S_lbn_1_Name,Text,,,Arianna the Labrynth Servant,,白銀城的僕役·阿莉安納,
Skill/S_lbn_2_Description,Text,,,Discard 1 card; add 1 card owned by you from the deck to your hand. The card added this way has its cost reduced by 2 and gains Swiftness.,,捨棄一張手牌，從牌組中將一張技能所屬者為自己的卡加入手牌。透過此效果加入的卡費用減少2，附帶迅速,
Skill/S_lbn_2_Name,Text,,,Ariane the Labrynth Servant,,白銀城的僕役·阿莉安奴,
