Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Muelsyse_01_Description,Text,,"턴 종료시, 패에 있는 자신의 스킬 1장당 체력을 3 회복한다.","At the end of the turn, restore 3 HP for each of your skills in hand.",ターン終了時、手札にある自身のスキル1枚につき体力を3回復する。,回合结束时，手中每一个自己的技能恢复3生命。,回合結束時，手中每一個自己的技能恢復3生命。
Buff/B_Muelsyse_01_Name,Text,,보습,Moisturizing,保湿 ,滋润,滋潤
Buff/B_Muelsyse_01_P_Description,Text,,,,,,
Buff/B_Muelsyse_01_P_Name,Text,,이슬 모으기 : 이슬의 치유,Dew Gathering: Dew's Healing,露集め：露の癒し,集露：露水治愈,集露：露水治愈
Buff/B_Muelsyse_02_Description,Text,,"치명타에 의해 받는 피해가 1이 된다. 
치명타를 받으면 「기본 공격」으로 반격한다.
[유동체]의 경우는 「유체 공격」으로 반격한다. 
치명타를 입으면 1중첩 감소한다.","Critical damage received becomes 1.
Counterattacks with ""Basic Attack"" when receiving Critical damage. If this unit is a [Fluidform], counterattacks with ""Fluidform Attack"".
Loses 1 stack when receiving Critical damage.","クリティカルによって受けるダメージが1になる。 
クリティカルを受けると「基本攻撃」で反撃する。
[うつろう水影]の場合は「流体攻撃」で反撃する。 
クリティカルを受けるとストックが1減少する。 ","受到的暴击伤害变为1。
受到暴击伤害后以基础攻击反击。若自身为流形，以流形攻击反击。
受到暴击伤害后消耗1层。","受到的暴擊傷害變為1。
受到暴擊傷害後以基礎攻擊反擊。若自身為流形，以流形攻擊反擊。
受到暴擊傷害後消耗1層。"
Buff/B_Muelsyse_02_Name,Text,,부드러움과 강인함의 조화,Softness Overcomes Hardness,柔よく剛を制す,以柔克刚,
Buff/B_Muelsyse_02_P_Description,Text,,「유체 치유」와 「유체 보호」는 대상에게 [부드러움과 강인함의 조화]를 1중첩 부여한다. ,"""Fluidform Healing"" and ""Fluidform Protection"" grant 1 stack of [Softness Overcomes Hardness] to the target.",「流体治癒」と「流体保護」は、対象に[柔よく剛を制す]を1ストック与える。 ,流形治疗和流形保护对目标施加1层“以柔克刚”,流形治療和流形保護對目標施加1層「以柔克剛」
Buff/B_Muelsyse_02_P_Name,Text,,이슬 모으기 : 부드러움과 강인함의 조화,Dew Gathering: Softness Overcomes Hardness,露集め：柔よく剛を制す,集露：以柔克刚,集露：以柔克剛
Buff/B_Muelsyse_03_Description,Text,,공격을 받으면 체력을 5 초과치유한다. ,Overheal 5 HP when attacked.,攻撃を受けると体力を5オーバーヒールする。 ,受到攻击后超额恢复5生命。,受到攻擊後超額恢復5生命。
Buff/B_Muelsyse_03_Name,Text,,물의 파동,Rippling Waves,水の波動,涌动水流,湧動水流
Buff/B_Muelsyse_03_P_Name,Text,,이슬 모으기 : 물의 파동,Dew Gathering: Rippling Waves,露集め：水の波動,集露：涌动水流,集露：湧動水流
Buff/B_Muelsyse_04_Description,Text,,"공격으로 피해를 입혔을 경우, 입힌 피해의 20%만큼 자신을 회복한다. ",Heal self for 20% of damage dealt when attacking.,攻撃によってダメージを与えた場合、与えたダメージの20%で自身を回復する。 ,攻击造成伤害时治疗自身伤害量20%的生命。,攻擊造成傷害時治療自身傷害量20%的生命。
Buff/B_Muelsyse_04_Name,Text,,심도 잠수,Deep Dive,深度潜水,深度汲取,深度汲取
Buff/B_Muelsyse_04_P_Description,Text,,"[유동체]가 공격으로 피해를 입히면 입힌 피해의 20%만큼 자신을 초과치유하고, 입힌 피해의 20%만큼 자신을 연쇄치유한다.",When a [Fluidform] deals damage via attack: Overheal self by 20% of the damage and Chain Heal self by 20% of the damage.,[うつろう水影]が攻撃でダメージを与えると、与えたダメージの20%で自身をオーバーヒールし、与えたダメージの20%で自身を連鎖治癒する。,流形通过攻击造成伤害时，超额治疗自身相当于伤害量20%的生命，并连锁治疗自身相当于伤害量20%的生命。,流形通過攻擊造成傷害時，超額治療自身相當於傷害量20%的生命，並連鎖治療自身相當於傷害量20%的生命。
Buff/B_Muelsyse_04_P_Name,Text,,이슬 모으기 : 심도잠수,Dew Gathering: Deep Dive,露集め：深度潜水,集露：深度汲取,集露：深度汲取
