Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_IS_CC_1_1_Description,Text,,,,,,
Buff/B_IS_CC_1_1_Name,Text,,,Echo: Strife,,回响：争斗,
Buff/B_IS_CC_1_2_Description,Text,,,,,,
Buff/B_IS_CC_1_2_Name,Text,,,Echo: Strife,,回响：争斗,
Buff/B_IS_CC_1_Description,Text,,,,,,
Buff/B_IS_CC_1_Name,Text,,,Echo: Strife,,回响：争斗,
Buff/B_IS_CC_2_Description,Text,,,,,,
Buff/B_IS_CC_2_Name,Text,,,Echo: Modification,,回响：改造,
Buff/B_IS_CC_3_Description,Text,,,,,,
Buff/B_IS_CC_3_Name,Text,,,Echo: Withering,,回响：枯荣,
Buff/B_IS_CC_4_1_Description,Text,,,Reduces Pain damage taken by &painDmgDef%.,,受到的痛苦伤害-&painDmgDef%,
Buff/B_IS_CC_4_1_Name,Text,,,Echo: Sustenance,,回响：给养,
Buff/B_IS_CC_4_Description,Text,,,,,,
Buff/B_IS_CC_4_Name,Text,,,Echo: Sustenance,,回响：给养,
Buff/B_IS_CC_5_1_Description,Text,,,,,,
Buff/B_IS_CC_5_1_Name,Text,,,Echo: Collective Self,,回响：众我,
Buff/B_IS_CC_5_Description,Text,,,,,,
Buff/B_IS_CC_5_Name,Text,,,Echo: Collective Self,,回响：众我,
Buff/B_IS_CC_6_1_Description,Text,,,,,,
Buff/B_IS_CC_6_1_Name,Text,,,Echo: Overgrowth,,回响：徒长,
Buff/B_IS_CC_6_Description,Text,,,,,,
Buff/B_IS_CC_6_Name,Text,,,Echo: Overgrowth,,回响：徒长,
Buff/B_IS_CC_7_1_Description,Text,,,,,,
Buff/B_IS_CC_7_1_Name,Text,,,Echo: Adaptation,,回响：适应,
Buff/B_IS_CC_7_Description,Text,,,,,,
Buff/B_IS_CC_7_Name,Text,,,Echo: Adaptation,,回响：适应,
Buff/B_IS_Common_0_Description,Text,,,"When Neurodamage accumulates to &maxCount stacks, take Pain damage equal to current HP (non-lethal), enter Stun status (<sprite=2>150%), 
and gain 2 turns of Neurodamage Protection. 

Accumulated: &curCount/&maxCount",,"神经损伤累计到&maxCount时, 受到相当于当前生命值的痛苦伤害(不致死), 进入眩晕状态(<sprite=2>150%), 并获得2回合的神经损伤保护.

累计值: &curCount/&maxCount",
Buff/B_IS_Common_0_Name,Text,,,Neurodamage,,神经损伤,
Buff/B_IS_Common_1_Description,Text,,,Immune to Neurodamage.,,不会受到神经损伤.,
Buff/B_IS_Common_1_Name,Text,,,Neurodamage Protection,,神经损伤保护,
Buff/B_IS_Common_2_Description,Text,,,"At the start of the turn, has a &diffuseRate% chance to spread to other enemies.",,回合开始时有&diffuseRate%的概率扩散到其他敌人.,
Buff/B_IS_Common_2_Name,Text,,,Abyssal Trace,,溟痕,
Buff/B_IS_Common_3_Description,Text,,,"At the start of the turn, suffers &niDmg points of Neurodamage.",,回合开始时受到&niDmg点神经损伤.,
Buff/B_IS_Common_3_Name,Text,,,Abyssal Trace,,溟痕,
Buff/B_IS_Common_4_Description,Text,,,Loses 1 stack when receiving Weaken or Disruption debuffs.,,受到弱化、干扰减益时减少一层.,
Buff/B_IS_Common_4_Name,Text,,,Low-Altitude Suspension,,近地悬浮,
Buff/B_IS_EQ_31_Description,Text,,,,,,
Buff/B_IS_EQ_31_Name,Text,,,Scavenger,,食腐,
Buff/B_IS_EQ_34_Description,Text,,,,,,
Buff/B_IS_EQ_34_Name,Text,,,ATK Boost,,攻击力提升,
Buff/B_IS_Enemy_10_0_Description,Text,,,"When taking damage, reflects &returnPer% damage back to the source.",,"受到伤害时, 对伤害来源反弹&returnPer%的伤害",
Buff/B_IS_Enemy_10_0_Name,Text,,,Thorns,,刺,
Buff/B_IS_Enemy_11_0_Description,Text,,,,,,
Buff/B_IS_Enemy_11_0_Name,Text,,,Passive,,被动,
Buff/B_IS_Enemy_12_0_Description,Text,,,"At the start of the turn, deals &dmgNum damage and Neurodamage (non-lethal) to all Investigators. 
On even turns, gains Taunt and randomly applies Abyssal Trace and Perfect Defense to 1 unit.",,"回合开始时对所有调查员造成&dmgNum点伤害和神经损伤(不致死).
偶数回合获得嘲讽, 并随机为1个单位施加溟痕和完美防御.",
Buff/B_IS_Enemy_12_0_Name,Text,,,Abyssal Nestswarmer,,深溟巢涌者,
Buff/B_IS_Enemy_13_0_Description,Text,,,"Prioritizes attacking the character with the lowest HP percentage. 
Can be targeted unconditionally. When attacked by single-target skills, gains &singleAtkLayer stacks of Imbalance. When attacked by AoE skills, gains &multiAtkLayer stacks. At &breakLayer stacks, clears all Imbalance and enters Stun status (<sprite=2>300%). 

&spBuffTextImbalance stacks required for Stun changed to &spBreakLayer.",,"优先攻击生命值比例最低的角色.
自身可以被无条件指为目标, 受到攻击时, 如果是单体技能为自身叠加&singleAtkLayer层失衡, 如果是群体技能为自身叠加&multiAtkLayer层失衡, 累计&breakLayer层失衡时清除所有失衡并进入眩晕状态(<sprite=2>300%).

&spBuffText眩晕所需的失衡层数变为&spBreakLayer.",
Buff/B_IS_Enemy_13_0_Name,Text,,,Primordial Sea Piercer,,始海穿刺者,
Buff/B_IS_Enemy_13_1_Description,Text,,,,,,
Buff/B_IS_Enemy_13_1_Name,Text,,,Imbalance,,失衡,
Buff/B_IS_Enemy_13_2_Description,Text,,,,,,
Buff/B_IS_Enemy_13_2_Name,Text,,,Targeting,,瞄准,
Buff/B_IS_Enemy_14_0_Description,Text,,,"When HP first drops below &changeHpPer%, gains &defPer% damage reduction, and grants Abyssal Trace to self and &addBuffNum random units. 

&spBuffTextAttacks inflict Stun (<sprite=2>&restPer%).",,"生命值首次低于&changeHpPer%时, 获得&defPer%减伤, 并使自身和随机&addBuffNum个单位获得溟痕.

&spBuffText攻击令目标眩晕(<sprite=2>&restPer%).",
Buff/B_IS_Enemy_14_0_Name,Text,,,Abyssal Tracer,,深溟引痕者,
Buff/B_IS_Enemy_15_0_Description,Text,,,"On attack hit, shuffles a ""Deathspawn Imitation"" owned by the target into the deck. When drawn, immediately uses it to deal &dmgNum Pain damage and &niDmg Neurodamage to the owner.",,"攻击命中时向牌库中随机位置塞入一张拥有者为攻击目标的""注亡拟嗣"", 抽取使立即使用, 对拥有的调查员造成&dmgNum点痛苦伤害和&niDmg点神经损伤.",
Buff/B_IS_Enemy_15_0_Name,Text,,,Spawner Matriarch,,投嗣育母,
Buff/B_IS_Enemy_16_0_Description,Text,,,"Gains 【Combo】 after attacking. At the start of the turn, gains +1 action per &addActLayer 【Combo】 stacks. 
Loses 2 【Combo】 stacks when receiving Disruption, or 1 stack when receiving Weaken/Pain debuffs. 

&spBuffTextAttacks randomly remove 1 buff from target.",,"攻击命中后获得【连击】, 回合开始时每有&addActLayer层【连击】, 本回合多1次行动.
获得干扰减益时, 移除2层【连击】, 获得弱化、痛苦减益时, 移除1层【连击】.

&spBuffText攻击命中时随机移除目标1个增益.",
Buff/B_IS_Enemy_16_0_Name,Text,,,Abyssal Reefsplitter,,深溟裂礁者,
Buff/B_IS_Enemy_16_1_Description,Text,,,,,,
Buff/B_IS_Enemy_16_1_Name,Text,,,Combo,,连击,
Buff/B_IS_Enemy_17_0_Description,Text,,,"Losing 【Quality Sleep】 immediately deals &awakeNIDmg Neurodamage to all Investigators, resets its action, and deals &turnNIDmg Neurodamage each subsequent turn while suffering &painDmg Pain damage. 

&spBuffTextPain damage taken at turn start reduced to &lowPainDmg.",,"失去【优质睡眠】时立即对所有调查员造成&awakeNIDmg点神经损伤, 并立即重置行动, 这之后每个回合开始时对所有调查员造成&turnNIDmg点神经损伤, 自身受到&painDmg点痛苦伤害.

&spBuffText回合开始时受到的痛苦伤害变为&lowPainDmg.",
Buff/B_IS_Enemy_17_0_Name,Text,,,Chalice Harvester,,钵海收割者,
Buff/B_IS_Enemy_17_1_Description,Text,,,Gains 1 stack at turn start. Loses 1 stack when taking damage.,,"回合开始时增加一层, 受到伤害时减少一层.",
Buff/B_IS_Enemy_17_1_Name,Text,,,Quality Sleep,,优质睡眠,
