Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_RemiliaScarlet_0_Description,Text,,고통 피해를 입으면 이 디버프를 건 아군의 체력을 1중첩당 5 만큼 회복한다. 턴당 최대 1회 발동한다.,"When dealing damage, 25% of it Overheals &user.",苦痛ダメージを受けた時、ストック数1毎に、これを与えた対象を5回復する。 1ターンに最大1回まで発動する。,结算伤害时，造成伤害的25%将会超额治疗&user。,
Buff/B_RemiliaScarlet_0_Name,Text,,붉은 달,"<sprite name=""RemiliaScarlet_blood""><color=#FF3030>Crimson Night</color>",クリムゾン·ナイト,"<sprite name=""RemiliaScarlet_blood""><color=#FF3030>绯夜</color>",
Buff/B_RemiliaScarlet_1_Description,Text,,,"When hit, lose 1 stack and grant 1 stack of <sprite name=""RemiliaScarlet_blood""><color=#FF3030>Crimson Night</color> to the enemy.   ",,"受击时减少1层，赋予敌人1层<sprite name=""RemiliaScarlet_blood""><color=#FF3030>绯夜</color>。",
Buff/B_RemiliaScarlet_1_Name,Text,,,Lullaby,,摇篮曲,
Buff/B_RemiliaScarlet_2_Description,Text,,,Increases the per-turn damage of all held debuffs by 33%.,,使持有的所有减益的每回合伤害量提升33%。,
Buff/B_RemiliaScarlet_2_Name,Text,,,Lunatic Eclipse,,魇月癫乱,
Buff/B_RemiliaScarlet_3_0_Description,Text,,,"For each Pain debuff on the field, this buff gains ""Critical Rate +5%, Healing Received +5%"".",,场上每有1个痛苦减益，这个增益获得“暴击率+5%，受到治疗量+5%”。,
Buff/B_RemiliaScarlet_3_0_Name,Text,,,Crimson Moon Empress,,绯月女皇,
Buff/B_RemiliaScarlet_3_Description,Text,,,"When receiving <color=purple>Pain damage</color>, has a &a% chance (based on &user's Critical Rate) to deal an additional 50% damage.",,受到<color=purple>痛苦伤害</color>时，有&a%几率(&user的暴击率)造成额外50%伤害。,
Buff/B_RemiliaScarlet_3_Name,Text,,,Blood Benediction,,鲜血礼赞,
Buff/B_RemiliaScarlet_4_0_Name,Text,,흡혈귀의 심장,Vampire's Heart,吸血鬼の心,吸血鬼之心,
Buff/B_RemiliaScarlet_4_Description,Text,,공격 받을 시 1중첩을 소모하여 적에게 [붉은 달] 1중첩을 부여합니다.,"When hit, lose 1 stack and grant 1 stack of <sprite name=""RemiliaScarlet_blood""><color=#FF3030>Crimson Night</color> to the enemy.   ",攻撃を受ける確率がわずかに増加、防御力が25％増加し、攻撃を受けた時ストックが1減少し、対象に[クリムゾン·ナイト]を1ストック与える。,"受击时减少1层，赋予敌人1层<sprite name=""RemiliaScarlet_blood""><color=#FF3030>绯夜</color>。",
Buff/B_RemiliaScarlet_4_Name,Text,,자장가,Lullaby,ララバイ ,摇篮曲,
Buff/B_RemiliaScarlet_5_Description,Text,,,,,,
Buff/B_RemiliaScarlet_5_Name,Text,,클로 공격 준비...,Preparing Claw Strike,爪の一撃の準備...,爪击准备,
Buff/B_RemiliaScarlet_6_Description,Text,,"&target 이외의 대상을 공격할 수 없다.
공격 적중 시에도 해제되지 않는다.","Cannot attack targets other than &target.
Not removed upon attacking.","&target以外の対象を攻撃できない。
攻撃しても除去されない。","无法攻击&target以外的目标。
击中时不解除。",
Buff/B_RemiliaScarlet_6_Name,Text,,붉은 환상,Scarlet Delusion,紅色の幻想,恶女置乱,
Buff/B_RemiliaScarlet_7_Description,Text,,,Increases Attack by &a (1 + 5% of &user's Max Health).,,攻击力提升&a点(1 + &user最大体力值的5%)。,
Buff/B_RemiliaScarlet_7_Name,Text,,,Kiss of Maddened Blood,,狂血之吻,
Buff/B_RemiliaScarlet_8_Description,Text,,,"When dealing damage, convert 50% of it into <color=purple>Pain damage</color>. 
When dealing <color=purple>Pain damage</color>, deal an additional &a damage (25% of &user's Max Health).",,"造成伤害时，将其中50%转化为<color=purple>痛苦伤害</color>。
造成<color=purple>痛苦伤害</color>时，额外造成&a伤害(&user最大体力值的25%)。",
Buff/B_RemiliaScarlet_8_Name,Text,,,Crown of Blood Prison,,血狱王冠,
Buff/B_RemiliaScarlet_LucyD_Description,Text,,"25%의 흡혈 피해를 입히고, 피해를 입힐 때 마다 스킬 1개를 뽑는다. 최대 4회 발동 가능하다.","25% Lifesteal on damage dealt. Draw 1 Skill each time damage is dealt, up to 4 times.",与えたダメージの25％体力を回復して、ダメージを与えるたびにスキルを1枚引く。最大4回まで。,造成伤害25%吸血；每次造成伤害抽1个技能，最多触发4次。,
Buff/B_RemiliaScarlet_LucyD_Name,Text,,밀레니엄의 흡혈귀,Millennium Vampire,千年吸血鬼,千年吸血鬼,
Buff/B_RemiliaScarlet_P_Description,Text,,"치명타 확률, 명중률, 회피율이 10% 증가합니다.","Increases Critical Rate, Accuracy, and Evasion by 10%.",クリティカル率、命中率、回避率が10%増加する。,增加10%暴击率、命中率、闪避率。,
Buff/B_RemiliaScarlet_P_Name,Text,,영원히 붉은 어린 달,The Eternally Young Scarlet Moon,永遠に紅い幼き月,永幼之赤月,
Buff/B_RemiliaScarlet_Rare10_Description,Text,,,"When casting an attack Skill, repeat it once on a random enemy.",,释放攻击技能时，对随机敌人重复释放1次。,
Buff/B_RemiliaScarlet_Rare10_Name,Text,,,Crimson Fantasy,,绯色幻想,
Character/RemiliaScarlet_CampSelectWord,Text,,즐거운 밤이 될 것 같네.,It seems this will be a night of revelry.,楽しい夜になりそうね,看来会成为欢愉之夜呢。,
