Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Frieren_1_Description,Text,,,"When using ""Innate Heal"", reduce 1 stack and draw 1 ""Innate Heal"".",,使用“基础治疗”时，减少1层并抽取1个“基础治疗”。,
Buff/B_Frieren_1_Name,Text,,,Goddess's Scripture,,女神的圣典,
Buff/B_Frieren_3_Description,Text,,,"Grants additional Shield equal to &a times the number of ""Innate Protection"" in deck at start of battle. 
Removed after blocking 1 attack.",,"基于战斗开始时牌库中“基础保护”的数量额外获得&a点保护罩。
抵挡1次攻击后解除。",
Buff/B_Frieren_3_Name,Text,,,Mana Barrier,,魔力屏障,
Buff/B_Frieren_4_Description,Text,,,"Cannot act. Removed after taking 3 attacks. 

Remaining attacks until seal is removed: &a",,"无法行动，受到3次攻击后解除。

距离解除封印剩余攻击次数：&a",
Buff/B_Frieren_4_Name,Text,,,Seal,,封印,
Buff/B_Frieren_A1_Description,Text,,,Cannot act. Removed upon receiving healing.,,无法行动，受到治疗后解除。,
Buff/B_Frieren_A1_Name,Text,,,It's so dark and scary!,,好黑好可怕！,
Buff/B_Frieren_P_1_Description,Text,,,"Vast accumulated mana increases all investigators' Attack and Healing by &a, and Defense by &b%.",,日积月累的庞大魔力提升了所有调查员&a点攻击力与治疗力，&b%防御力。,
Buff/B_Frieren_P_1_Name,Text,,,Accumulated Mana,,累积的魔力,
Buff/B_Frieren_P_Description,Text,,,,,,
Buff/B_Frieren_P_Name,Text,,,Accumulated Mana,,累积的魔力,
Buff/B_Frieren_R1_Description,Text,,,"Reduces damage taken by 10% per ""Innate Heal"" in deck at start of battle. Decreases by 10% after taking damage. Removed when reduced to 0%. 

Current damage reduction: &a%.",,"战斗开始时牌库中每有1个“基础治疗”，使受到的伤害降低10%。受到攻击后这个效果减少10%，减少至0时解除。

当前减少伤害：&a%。",
Buff/B_Frieren_R1_Name,Text,,,Flower Field,,花田,
Character/Frieren_CampSelectWord,Text,,,Meals should be enjoyed happily.,,吃饭就是要开开心心的。,
Character/Frieren_PassiveDes,Text,,,"Frieren continuously accumulates mana during her journey. This vast mana aids her companions. 
Each common or Innate skill in the party's possession empowers mana, increasing all investigators' Attack, Healing, and Defense. 
Mana accumulation becomes more substantial as the journey progresses. 

""Against mages of this era, Innate magic is sufficient.""",,"芙莉莲在旅途中不断地累积魔力，这份庞大的魔力能够帮助到同行的同伴们。
队伍拥有的每个通用技能或基础技能都会充盈魔力，提升所有调查员攻击力、治疗力与防御力。
魔力的积累还会随着旅行的进行逐渐变得更加充实。

“对付这个时代的魔法使，基础魔法就足够了。”",
Character/Frieren_PassiveName,Text,,,Long Journey,,悠远的旅途,
Character/Frieren_SelectInfo,Text,,,"A mage from another world, self-proclaimed elf mage of the hero party that defeated the Demon King. Allegedly over a thousand years old. 

After hero Himmel's death, began an endless journey. Frieren's immense mana and battle experience empower her companions in combat.",,"来自异世界的魔法使，自称是打到了魔王的勇者一行中的精灵魔法使，传闻已经活了上千年。在勇者辛美尔死去后开始了漫长的旅途。

芙莉莲庞大的魔力与经验丰富的战斗技巧让与她同行的同伴们在战斗中能够发挥出更加强大的力量。",
Character/Frieren_Text_Battle_AllyND_0,Text,,,Be careful.,,小心了。,
Character/Frieren_Text_Battle_Healed_0,Text,,,"In this world, non-Scripture healing magic seems somewhat effective.",,在这个世界，似乎不需要《圣典》治疗魔法也能够发挥出一定效果。,
Character/Frieren_Text_Battle_Idle_0,Text,,,"Though not demons, their evil aura resembles demonic energy.",,他们虽不是魔族，但是散发出的邪恶气息却与魔族格外相似。,
Character/Frieren_Text_Battle_Idle_1,Text,,,"In magic, what cannot be imagined cannot be realized.",,在魔法的世界中，无法想象的事物就无法实现。,
Character/Frieren_Text_Battle_Idle_2,Text,,,Magic should be free.,,魔法应该是自由的。,
Character/Frieren_Text_Battle_ND_0,Text,,,How careless...,,大意了呢……,
Character/Frieren_name,Text,,,Frieren,,芙莉莲,
Item_Equip/E_Frieren_1_Description,Text,,,Grants 1% increased Attack and Healing for every 2 skills in deck at start of battle.,,战斗开始时牌库中每有2个技能，额外增加1%攻击力、治疗力。,
Item_Equip/E_Frieren_1_name,Text,,,Frieren's Staff,,芙莉莲的法杖,
