Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Kail_4_Description, Text,,,,,,
Buff/B_Kail_4_Name, Text,,기합,Focus,,屏息凝神,
Buff/B_Kail_7_S_Description, Text,,반격 주사위가 모든 적을 65%의 피해량으로 공격합니다. 만약 대상이 하나라면 피해량은 감소하지 않습니다.,"Counter Dice attacks all enemies for 65% damage. If there is only one target, the damage is not reduced.",,反击骰子以65%的伤害攻击所有敌人;若只有一个敌人则伤害不变。,
Buff/B_Kail_7_S_Name, Text,,붉은 흉터,Crimson Scar,,猩红创痕,
Buff/B_Kail_7_T_Description, Text,,"칼리에게 도발됨.
대상 공격시 제거.","Taunted by Kali.
Removed when attacking the target.",,"优先攻击卡莉
攻击该目标时解除",
Buff/B_Kail_7_T_Name, Text,,공포,Fear,,恐惧,
Buff/B_Kail_8_Description, Text,,<color=#919191>피...</color>,<color=#919191>Blood...</color>,,<color=#919191>血...</color>,
Buff/B_Kail_8_Name, Text,,갈증,Thirst,,渴血,
Buff/B_Kail_9_S_Description, Text,,반격 주사위 적중 시 '공포'를 부여합니다.,"When Counter Dice hits, applies 'Fear' debuff (<sprite=0>90%).",,反击骰子施加“畏惧”减益(<sprite=0>90%).,
Buff/B_Kail_9_S_Name, Text,,웃음,Smile,,笑靥,
Buff/B_Kail_9_T_Description, Text,,<color=#919191>저건 뭐야...</color>,<color=#919191>What... is that...</color>,,<color=#919191>那...是什么...</color>,
Buff/B_Kail_9_T_Name, Text,,공포,Fear,,畏惧,
Buff/B_Kail_CounterDices_Description, Text,,공격 당하면 가장 위의 반격 주사위를 공격자에게 사용합니다. 만약 중첩의 수가 3 이상이면 2개를 사용합니다.,"When attacked, use the top Counter Dice against the attacker. If the number of stacks is 3 or more, use 2 dice.",,受到攻击时对攻击者使用最上面的1个反击骰子，若骰子数不小于3则使用2个。,
Buff/B_Kail_CounterDices_Name, Text,,반격 주사위 스택,Counter Dice Stack,,反击骰子池,
Buff/B_Kail_EC_10_Description, Text,,턴 시작시 모든 적을 도발합니다.,"At the start of the turn, taunt all enemies.

<color=#EC160D>Kill this person... and the shoes are yours.</color>",,"每回合开始时随机嘲讽一个敌人(<sprite=2>100%)。

<color=#EC160D>杀掉这个人……鞋子就是你的了。</color>",
Buff/B_Kail_EC_10_Name, Text,,반짝임,Sparkle,,闪亮,
Buff/B_Kail_EC_11_Description, Text,,반격 주사위 사용 시 대상에게 출혈을 0~2 중첩 부여합니다.,"When using Counter Dice, apply 0~2 stacks of Bleeding (<sprite=1>100%) to the target.

<color=#EC160D>While you still have the chance, enjoy that blue sky.</color>",,"使用反击骰子时对一个目标施加0~2层流血(<sprite=1>100%)。

<color=#EC160D>趁你还有机会，好好享受那片青空吧。</color>",
Buff/B_Kail_EC_11_Name, Text,,포자,Spore,,孢子,
Buff/B_Kail_EC_12_Description, Text,,대기 후 사용 시 과부하 -1,"After waiting, this character's Overload is reduced by 1.

<color=#8EEC90>“Although you deceived me for so long...”</color>",,"等待后该角色过载-1.

<color=#8EEC90>“虽然你骗了我那么久...”</color>",
Buff/B_Kail_EC_12_Name, Text,,행복한 기억,Memory,,记忆,
Buff/B_Kail_EC_13_Description, Text,,스킬 사용 후 손 맨 위의 카드를 버리고 마나 1을 회복합니다.,"After using a skill, discard the top card in hand and recover 1 Mana.

<color=#EC160D>What would it feel like to become a wise person...? To know everything...?</color>",,"每当使用一张牌，丢弃手中最上面的一个技能以回复一点法力值。

<color=#EC160D>成为一名智者……会是什么样的感觉……应该无所不知吧……？</color>",
Buff/B_Kail_EC_13_Name, Text,,뜯겨나간 지혜,Torn Wisdom,,被扯出的智慧,
Buff/B_Kail_EC_14_Description, Text,,"아군의 체력이 40% 이하이면, '공포' 중첩이 스킬 적중 시 모든 적에게 부여됩니다.","If an ally's HP is 40% or below, apply 1 stack of 'Fear' to all enemies when hit (<sprite=0>90%).

<color=#EC160D>Helping each other... becoming hands... feet...</color>",,"若该角色体力不高于40%，被击中时对所有敌方施加一层“畏惧”减益（<sprite=0>90%）。

<color=#EC160D>互相……帮助……变成手……脚……</color>",
Buff/B_Kail_EC_14_Name, Text,,웃음소리,Laughter,,尸体在笑,
Buff/B_Kail_EC_15_Description, Text,,"이번 전투 동안 회복한 양에 비례하여 공격 피해량과 약화 확률이 증가합니다. (회복한 최대 체력 100% 당 피해량 +1, 약화 확률 +5%, 3회까지 중첩 가능)","During this battle, increase attack damage and debuff chance proportional to the amount healed. (For every 100% of max HP healed, damage +1, debuff chance +5%, up to 3 stacks).

<color=#8EEC90>The smell... is it... this way...</color>",,"该角色每被治疗100%生命值，追加攻击伤害+1、弱化减益成功率+5%(至多3次)。

<color=#8EEC90>味道……是在……这边吗……</color>",
Buff/B_Kail_EC_15_Name, Text,,흡수,Absorption,,死尸吸收,
Buff/B_Kail_EC_16_Description, Text,,"반격 주사위 사용 시 사용 대상에게 출혈 1 중첩을 부여합니다.
상대의 고통 피해 디버프 한 중첩 당 사용자에게 방어력 2%를 부여합니다.","When using a Counter Dice, apply 1 stack of ""Bleeding"" to the target (<sprite=1>70%).
For each stack of the enemy's Pain debuff, gain 2% Defense.

<color=#EC160D>Because wolves are beings that do evil and deserve punishment...</color>",,"使用反击骰子时对主要目标施加1层“流血”减益（<sprite=1>70%）。
敌方的每层痛苦减益为该角色提供2%防御力。

<color=#EC160D>因为狼是坏事做尽，且理应受到惩罚的存在……</color>",
Buff/B_Kail_EC_16_Name, Text,,흉악한 발톱,Ferocious Claws,,凶残利爪,
Buff/B_Kail_EC_17_Description, Text,,"홀수 턴: 받는 치유량 -10%
짝수 턴: 받는 치유량 +30%","Odd Turns: Healing received -10%
Even Turns: Healing received +30%

<color=#EC160D>Death shall dance with all! The fate of being devoured is also fair!</color>",,"奇数回合：受到治疗量-10%.
偶数回合：受到治疗量+30%.

<color=#EC160D>死亡将与诸位共舞！被吞噬的命运也是公平的！</color>",
Buff/B_Kail_EC_17_Name, Text,,난,Hydrophobia,,恐水症,
Buff/B_Kail_EC_18_Description, Text,,출혈이 2배의 피해를 입힙니다.,"""Bleeding"" <sprite=1> deals double damage.

<color=#8EEC90>It's time for a delightful feast! Indulge in the crimson night tainted by madness!</color>",,"“流血”<sprite=1>减益的伤害翻倍。

<color=#8EEC90>愉悦的用餐时间到！纵情享受被疯狂染化的血红之夜！</color>",
Buff/B_Kail_EC_18_Name, Text,,흡혈,Bloodsucking,,吸血,
Buff/B_Kail_EC_19_Description, Text,,해당 레벨의 모든 감정 카드 중 하나를 선택할 수 있게 됩니다.,"When discovering Emotion Cards, discover all Emotion Cards of that level.

<color=#8EEC90>Drink thirstily, drain it all.</color>",,"本场战斗中发现情感卡时可以发现所有该等级情感卡。

<color=#8EEC90>如饥似渴，一饮而尽。</color>",
Buff/B_Kail_EC_19_Name, Text,,포도주,Red Wine,,红酒,
Buff/B_Kail_EC_1_Description, Text,,캐릭터의 체력이 최대 체력의 50%/35%/25%/0% 이하면 공격력이 15%/25%/35%/50% 증가합니다.,"If the character's HP is 50%/35%/25%/0% or less of their Max HP, Attack increases by 15%/25%/35%/50%.

<color=#EC160D>...These scars make my hair stand on end and my teeth chatter.</color>",,"若该角色的体力不高于50%/35%/25%/0%，则攻击力+15%/25%/35%/50%。

<color=#EC160D>……这些伤疤让我毛骨悚然，牙齿打颤</color>。",
Buff/B_Kail_EC_1_Name, Text,,붉은 흉터,Scar,,伤疤,
