Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_vvan_0_0_Description,Text,,,"Interplay of Light and Shadow: When hit by a skill with a Shadow buff, deals Pain damage equal to the caster's level * 2 and removes this effect.",,光影交错：受到附带影buff技能攻击时造成施加者等级*2点痛苦伤害，并移除此效果。,
Buff/B_vvan_0_0_Name,Text,,,Light,,光,
Buff/B_vvan_0_1_Description,Text,,,"Interplay of Light and Shadow: When hit by a skill with a Light buff, deals damage equal to the caster's level * 2 and removes this effect.",,光影交错：受到附带光buff技能攻击时造成施加者等级*2伤害，并移除此效果。,
Buff/B_vvan_0_1_Name,Text,,,Shadow,,影,
Buff/B_vvan_1_0_Description,Text,,,"When dealing damage, accumulates Burn Injury equal to the damage dealt on the target.",,造成伤害时对目标累积等量灼燃损伤。,
Buff/B_vvan_1_0_Name,Text,,,Burn Casting,,灼燃施法,
Buff/B_vvan_1_1_Description,Text,,,"When the Burn Injury gauge is full, deals &a Pain damage, removes this status, and triggers Burn Injury: Detonation.",,灼燃损伤累计量表满后，造成&a的痛苦伤害，移除此标签并触发灼燃损伤·爆发。,
Buff/B_vvan_1_1_Name,Text,,,Burn Injury,,灼燃损伤,
Buff/B_vvan_1_2_Description,Text,,,Burn Injury stacks applied during this period are automatically removed after being applied.,,期间叠加的灼燃损伤会在叠加后自动消除。,
Buff/B_vvan_1_2_Name,Text,,,Burn Injury: Detonation,,灼燃损伤·爆发,
Buff/B_vvan_1_3_Description,Text,,,,,,
Buff/B_vvan_1_3_Name,Text,,,Sustain Burn Damage,,接收灼燃伤害,
Buff/B_vvan_2_Description,Text,,,"Engages in a duel with &target! 
Cannot attack targets other than &target. 
When attacking &target, reduces a stack. When Viviana is attacked, the chance for her to gain a Nova Shield is doubled.",,"与&target展开对决！无法攻击&target以外的目标。
攻击&target时减少一层。
受到薇薇安娜攻击时，薇薇安娜获得散华护盾的概率翻倍。
",
Buff/B_vvan_2_Name,Text,,,Duel!,,对决！,
Buff/B_vvan_3_Description,Text,,,Removes this debuff upon taking action.,,行动时，移除此减益。,
Buff/B_vvan_3_Name,Text,,,Dark Erosion,,暗蚀,
Buff/B_vvan_5_1_Description,Text,,,"At the start of the next turn, draw an additional card and gain 1 Mana.",,下一回合开始时额外抽一张卡且获得一点法力值。,
Buff/B_vvan_5_1_Name,Text,,,Winter to Spring,,冬去春来,
