Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_HakureiReimu_F_0_1_Description,Text,,,,,,
Buff/B_HakureiReimu_F_0_1_Name,Text,,결계,Boundary,結界,结界,結界
Buff/B_HakureiReimu_F_0_2_Description,Text,,다음 턴 시작 시 자신의 스킬을 우선으로 1장 드로우한다. 발동 후 제거된다,"At the start of the next turn, remove this and prioritize drawing 1 of your own skill.",次のターンの開始時、自身のスキルを優先して1枚引く。効果発動後、除去される。,下个回合开始时移除，并优先抽取1个自己的技能。,回合開始時移除，並抽取 1 個技能（優先抽取自己的）。
Buff/B_HakureiReimu_F_0_2_Name,Text,,영력급증,Surging Spirit,霊力急増,灵力狂涌,靈力狂湧
Buff/B_HakureiReimu_F_0_Description,Text,,다음 턴 시작 시 스킬을 1장 드로우한다. 발동 후 제거된다,"At the start of the next turn, remove this and draw 1 skill.",次のターンの開始時、スキルを1枚引く。効果発動後、除去される。,下个回合开始时移除，并抽取1个技能。,下個回合開始時移除，並抽取 1 個技能。
Buff/B_HakureiReimu_F_0_Name,Text,,영력충만,Abundant Spirit,霊力充満,灵力充沛,靈力充沛
Buff/B_HakureiReimu_F_10Rare_Description,Text,,자신의 스킬을 7번 사용하면 무작위 적에게 &a(600%)의 피해를 입힌다. 발동 후 제거된다,"After using 7 skills, remove this and deal &a damage <color=#FF7A33>(600% of Attack)</color> to a random enemy.",自身のスキルを7回使用後、ランダムな敵に&a(600%)ダメージを与える。効果発動後、除去される。,使用7个技能后移除，并对随机敌人造成&a点伤害<color=#FF7A33>(攻击力的600%)</color>。,使用自己的 7 個技能後移除，並對随機敵人造成&a點傷害<color=#FF7A33>(攻擊力的600%)</color>。
Buff/B_HakureiReimu_F_10Rare_Name,Text,,몽상천생,Innate Dream,夢想天生,梦想天生,夢想天生
Buff/B_HakureiReimu_F_11Rare_0_Description,Text,,같은 이름의 기술을 연속 사용해도 <color=#B22222>스펠카드 레벨</color>이 감소되지 않는다. 이 버프가 제거되면 모든 <color=#B22222>스펠카드 레벨</color>을 잃는다,"Nullifies <color=#B22222>Spell Card Level</color> reduction from consecutively using same-named skills. After expiration, lose all <color=#B22222>Spell Card Levels</color>.",同名のスキルの連続使用による<color=#B22222>スペルカードレベル</color>の減少を無効にする。効果終了後、すべての<color=#B22222>スペルカードレベル</color>を失う。,"连续使用技能不会失去<color=#B22222>符卡等级</color>。
持续时间结束后，失去所有<color=#B22222>符卡等级</color>。","連續使用技能時，不會失去<color=#B22222>符卡等級</color>。
持續時間結束後，失去所有<color=#B22222>符卡等級</color>。"
Buff/B_HakureiReimu_F_11Rare_0_Name,Text,,세계는 귀여움으로 되어 있다,Unfinished Dream of All Living Ghost,世界は可愛く出来ている,世界如此可爱,世界如此可愛
Buff/B_HakureiReimu_F_11Rare_Description,Text,,<color=#B22222>스펠카드 레벨</color>의 효과를 「중첩당 공격력과 방어력 4% 증가」로 변경한다,"Changes <color=#B22222>Spell Card Level</color> effect to ""Grants 4% ATK and DEF per stack.""",<color=#B22222>スペルカードレベル</color>の効果を「ストック1ごとに攻撃力と防御力を4%増加」に変更する。,<color=#B22222>符卡等级</color>的效果变更为“每层提供4%攻击力和防御力”。,<color=#B22222>符卡等級</color>的效果變更為「每層增加4%攻擊力和防禦力」。
Buff/B_HakureiReimu_F_11Rare_Name,Text,,지상의 색은 노랑,The Ground's Color is Yellow,地の色は黄色,地之色乃黄色,地之色乃黄色
Buff/B_HakureiReimu_F_1_Description,Text,,비용 2 이상인 자신의 스킬을 사용하면 15%의 추가 피해를 입힌다,Skills costing 2 or more Mana deal 15% additional damage.,コスト2以上の自身のスキル使用時、15％のダメージを追加で与える。,自身费用不低于2点的技能造成的伤害增加15%。,自身費用不低於 2 點的技能傷害增加15%。
Buff/B_HakureiReimu_F_1_Name,Text,,영력폭발,Exploding Spirit,霊力爆発,灵力迸放,靈力迸發
Buff/B_HakureiReimu_F_2_Description,Text,,다음 사용하는 스킬의 피해가 50% 증가하고 방어력을 무시한다,Next skill's damage increases by 50% and ignores Defense.,次に使用するスキルのダメージが50%増加し、防御力を無視する。,使自己的下1个技能无视防御，且伤害增加50%。,自己的下一個技能無視目標防禦力，且傷害增加50%。
Buff/B_HakureiReimu_F_2_Name,Text,,신령빙의,Divine Possession,神霊憑依,神灵附体,神靈附體
Buff/B_HakureiReimu_F_3_Description,Text,,,,,,
Buff/B_HakureiReimu_F_3_Name,Text,,영력작렬,Bursting Spirit,霊力炸裂,灵力激荡,靈力激蕩
Buff/B_HakureiReimu_F_4_Name,Text,,악령퇴산,Exorcise Evil,悪霊退散,恶灵退散,惡靈退散
Buff/B_HakureiReimu_F_5_Name,Text,,봉마진,Evil-Sealing Circle,封魔陣,封魔阵,封魔陣
Buff/B_HakureiReimu_F_6_0_Description,Text,,,,,,
Buff/B_HakureiReimu_F_6_0_Name,Text,,탄막결계,Danmaku Barrier,弾幕結界,弹幕结界,彈幕結界
Buff/B_HakureiReimu_F_6_Description,Text,,받는 고통 피해가 35% 증가한다,Pain damage taken increased by 35%.,受ける苦痛ダメージが35%増加する。,受到的痛苦伤害增加35%。,受到的痛苦傷害增加35%。
Buff/B_HakureiReimu_F_6_Name,Text,,하쿠레이 결계,Hakurei Barrier,博麗結界,博丽结界,博麗結界
Buff/B_HakureiReimu_F_7_Description,Text,,행동 불가,Cannot take action.,行動不能,无法行动。,無法行動。
Buff/B_HakureiReimu_F_7_Name,Text,,이중결계,Duplex Barrier,二重結界,二重结界,二重結界
Buff/B_HakureiReimu_F_8_Description,Text,,받는 디버프의 지속시간이 1턴 감소한다,Reduces duration of received debuffs by 1 turn.,受けるデバフの持続時間が1ターン短縮される。,被施加减益时，使其持续时间减少 1 回合。,被施加減益時，使其持續時間減少 1 回合。
Buff/B_HakureiReimu_F_8_Name,Text,,이상함,Mysterious,不可思議,不可思议,不可思議
Buff/B_HakureiReimu_F_C_0_Description,Text,,,,,,
Buff/B_HakureiReimu_F_C_0_Name,Text,,영력보호,Spirit Protection,霊力保護,灵力庇护,靈力庇護
Buff/B_HakureiReimu_F_E_0_Name,Text,,하쿠레이 아뮬렛,Hakurei Ofuda,博麗アミュレット,博丽符札,博麗符札
Buff/B_HakureiReimu_F_E_1_0_Name,Text,,봉마침-공격,Sealing Needle - Attack,封魔針-攻,封魔针-攻,封魔針-攻
Buff/B_HakureiReimu_F_E_1_1_Name,Text,,봉마침-방어,Sealing Needle - Defense,封魔針-防,封魔针-防,封魔針-防
Buff/B_HakureiReimu_F_E_1_2_Name,Text,,봉마침-명중,Sealing Needle - Accuracy,封魔針-命,封魔针-命,封魔針-命
Buff/B_HakureiReimu_F_E_1_3_Name,Text,,봉마침-행운,Sealing Needle - Luck,封魔針-運,封魔针-运,封魔針-運
Buff/B_HakureiReimu_F_E_2_Description,Text,,다음 사용하는 스킬의 피해가 25% 증가한다,Next skill's damage increases by 25%.,次に使用するスキルのダメージが25%増加する。,下1个技能造成的伤害增加25%。,下一個技能造成的傷害增加25%。
Buff/B_HakureiReimu_F_E_2_Name,Text,,피투성이 음양옥,Bloodthirsty Yin-Yang Orb,血まみれた陰陽玉,渴求鲜血的阴阳玉,渴求鲜血的陰陽玉
Buff/B_HakureiReimu_F_LucyD_0_Description,Text,,다음 턴 시작 시 자신의 스킬을 우선으로 1장 드로우한다,"At the start of next turn, prioritize drawing 1 of your own skill.",次のターン開始時、自身のスキルを優先して1枚引く。,下个回合开始时移除，并优先抽取1个自己的技能。,下個回合開始時，抽取 1 個技能（優先抽取自己的）。
Buff/B_HakureiReimu_F_LucyD_0_Name,Text,,번영 기원,Prosperity Wish,繁栄祈願,繁盛祈愿,繁盛祈願
Buff/B_HakureiReimu_F_LucyD_1_Description,Text,,,,,,
Buff/B_HakureiReimu_F_LucyD_1_Name,Text,,행복 기원,Happiness Wish,幸福祈願,幸福祈愿,幸福祈願
Buff/B_HakureiReimu_F_LucyD_2_Name,Text,,건강 기원,Health Wish,健康祈願,健康祈愿,健康祈願
Buff/B_HakureiReimu_F_LucyD_3_Description,Text,,다음 받는 피해를 회피한다,Dodge the next incoming attack.,次に受ける攻撃を回避する。,闪避下1次受到的攻击。,閃避一次攻擊。
Buff/B_HakureiReimu_F_LucyD_3_Name,Text,,평온 기원,Peace Wish,平穏祈願,平安祈愿,平安祈願
Buff/B_HakureiReimu_F_P_1_Description,Text,,피해를 입으면 제거된다,Removed upon taking damage.,ダメージを受けたとき、除去される。,受到伤害后解除。,受到傷害後解除。
Buff/B_HakureiReimu_F_P_1_Name,Text,,하쿠레이 결계,Hakurei Barrier,博麗結界,博丽结界,博麗結界
Buff/B_HakureiReimu_F_P_Description,Text,,,,,,
Buff/B_HakureiReimu_F_P_Name,Text,,스펠카드 레벨,Spell Card Level,スペルカードレベル,符卡等级,符卡等級
Buff/B_Musoutensei_Cirno_0_Description,Text,,,Can act while Frozen. Inflicts +1 [Frostbite] stack when dealing damage.,,自身可以在冻结状态下行动，造成伤害时额外施加1层[冻伤]。,
Buff/B_Musoutensei_Cirno_0_Name,Text,,,Perfect Freeze Shrine Maiden,,完美冻结巫女,
Buff/B_Musoutensei_Daiyousei_0_Description,Text,,,"When taking damage, &user counterattacks for &a damage <color=#FF7A33>(50% of Attack)</color>.",,受到伤害时，&user发起一次&a伤害的反击<color=#FF7A33>(攻击力的50%)</color>。,
Buff/B_Musoutensei_Daiyousei_0_Name,Text,,,Guardian of Gensokyo,,幻想乡的守护者,
Buff/B_Musoutensei_Daiyousei_1_Description,Text,,,"After being healed, next skill's damage increases by 10%.",,受到治疗后，下一次出手的技能的伤害增加10%。,
Buff/B_Musoutensei_Daiyousei_1_Name,Text,,,Scarlet Devil!,,赤色杀人魔！,
Buff/B_Musoutensei_Daiyousei_2_Description,Text,,,Damage increased by &a%.,,伤害增加&a%。,
Buff/B_Musoutensei_Daiyousei_2_Name,Text,,,Scarlet Devil!,,赤色杀人魔！,
Buff/B_Musoutensei_Flandre_0_Description,Text,,피해를 입히면 피해의 50%만큼 추가로 고통 피해를 입힌다,Deals additional Pain damage equal to 50% of damage dealt.,ダメージを与えたとき、与えたダメージの50%の苦痛ダメージを追加で与える。,造成伤害时，额外造成50%的痛苦伤害。,造成傷害時，額外造成50%的痛苦傷害。
Buff/B_Musoutensei_Flandre_0_Name,Text,,비생 이치몬지,Fei-Sei Ichimonji,緋生一文字,绯生一文字,緋生一文字
Buff/B_Musoutensei_Lilyblack_0_Description,Text,,,"Whenever gaining a buff, Lily Black launches a follow-up attack for &a damage <color=#FF7A33>(33% of Attack)</color>.",,自身每次获得增益时，莉莉黑会对随机敌人发动一次&a伤害的追加攻击<color=#FF7A33>(攻击力的33%)</color>。,
Buff/B_Musoutensei_Lilyblack_0_Name,Text,,,Dead Leaves Brown,,凋叶棕,
Buff/B_Musoutensei_Lilywhite_0_Description,Text,,,"Gains ""+5% Attack, +5% Crit Rate, +5% Crit Damage"" per unique buff possessed.",,自身拥有的每种增益使这个增益获得“+5%攻击力、+5%暴击率、+5%暴击伤害”。,
Buff/B_Musoutensei_Lilywhite_0_Name,Text,,,Feverish Shrine Maiden,,发热巫女,
Buff/B_Musoutensei_Reisen_0_Description,Text,,,"Whenever &user deals damage, Reisen performs a free <color=#B22222>Phantasm/Chaos Bullet</color>.",,每次&user对其造成伤害时，铃仙会对目标发动一次免费的<color=#B22222>幻象/乱弹</color>。,
Buff/B_Musoutensei_Reisen_0_Name,Text,,,Mad Spirit/Scarlet Moon,,狂灵/绯色月,
Buff/B_Musoutensei_Satsuki_0_Description,Text,,,Dies immediately when effect expires.,,效果解除时，立即死亡。,
Buff/B_Musoutensei_Satsuki_0_Name,Text,,,Illusory Dream's End,,幻梦终焉,
Buff/B_Musoutensei_Youmu_0_Description,Text,,,"When attacked, Reimu and Youmu alternately deal &a <color=#FF7A33>(200% Attack)</color> and &b <color=#FF7A33>(200% Attack)</color> damage, removing all target buffs. Then, remove this buff.",,受到敌人的攻击时，博丽灵梦和魂魄妖梦轮流对目标造成&a点伤害<color=#FF7A33>(攻击力的200%)</color>和&b伤害<color=#FF7A33>(攻击力的200%)</color>，并解除目标所有增益。那之后，解除该增益。,
Buff/B_Musoutensei_Youmu_0_Name,Text,,,Celestial Unity,,天人合一,
Buff/B_RE_HakureiReimu_0_Description,Text,,,+1 skill drawn per turn.,,每回合抽取的技能数量+1。,
Buff/B_RE_HakureiReimu_0_Name,Text,,,Offering Divine Power,,赛钱神力,
Character/HakureiReimu_CampSelectWord,Text,,이변해결이라면 나한테 맡겨!,Leave the resolution of the anomaly to me!,異変解決は私に任せなさい！,解决异变交给我就行了！,解決異變交给我就行了！
