Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_Roland_2_Plus_D_Description,Text,,,,,,
Buff/B_Roland_2_Plus_D_Name,Text,,출혈,Bleeding,出血,流血,
Buff/B_Roland_2_S_Description,Text,,"단일 대상을 공격하는 경우,적에게 입히는 피해량 &a추가하고 <sprite=1>&b%의 성공률으로 출혈""고통디버스를 부여합니다.발생한 후 1중첩 감소합니다.""","When attacking a single target, adds &a additional damage and applies the ""Bleeding"" debuff with a <sprite=1> &b% chance of success.
After activation, 1 stack is reduced.","スキルを使って敵一体を攻撃する度に、 &a の追加ダメージを与えて、 <sprite=1> &b% 確率で出血を与える。
発動するとスタックが1減る。","每当释放单体攻击技能时，对目标追加 &a 点伤害,并以 <sprite=1> &b% 的成功率施加“流血”减益
触发时减少一层",
Buff/B_Roland_2_S_Name,Text,,랑아 공방,Wolf Fang Workshop,狼牙工房,琅琊工坊,
Buff/B_Roland_3_T_Description,Text,,,,,,
Buff/B_Roland_3_T_Name,Text,,늙은소년 공방,Old Boy Workshop,老いた少年工房,老男孩工坊,
Buff/B_Roland_4_S_Description,Text,,,,,,
Buff/B_Roland_4_S_Name,Text,,보호막,Shield,バリア,保护罩,
Buff/B_Roland_4_T_Description,Text,,공격를 받거나 공격를 받으면 1중첩 감소합니다.,"When attacked or when attacking, 1 stack is reduced.",攻撃を受けるや攻撃する度、スタックが1減る。,受到攻击或者进行攻击后减少一层,
Buff/B_Roland_4_T_Name,Text,,알라스 공방,Alas Workshop,アラス工房,阿拉斯工坊,
Buff/B_Roland_6_T_Description,Text,,"로직 아틀리에""와 그가 관련된 스킬의 공격을 받을 때마다,
받는 치명타 확률 10%,
받는 치명타 피해 25% 증가합니다.","When receiving an attack from ""Logic Atelier"" or related skills, critical hit chance is increased by 10% and critical hit damage is increased by 25%.",「ロジックアトリエ」やそれに関するスキルからの攻撃を受ける時、被クリティカル率が10%、被クリティカルダメージが25%アップ。,受到技能“逻辑工作室”及其衍生技能的攻击时，受暴击率增加10%，受到的暴击伤害增加25%,
Buff/B_Roland_6_T_Name,Text,,로직 아틀리에,Logic Atelier,ロジックアトリエ,逻辑工作室,
Buff/B_Roland_7_S_Description,Text,,,,,,
Buff/B_Roland_7_S_Name,Text,,뒤랑달,Durandal,デュランダル,杜兰达尔,
Buff/B_Roland_8_S_Description,Text,,회피 성공하면 제거합니다.,"If the attack is evaded, the effect is removed.",攻撃を回避すると解除される。,成功闪避时解除,
Buff/B_Roland_8_S_Name,Text,,크리스탈 아틀리에,Crystal Atelier,クリスタルアトリエ,卡莉斯塔工作室,
Buff/B_Roland_9_S_Description,Text,,공격을 받으면 1중첩 감소합니다.,"When attacked, 1 stack is reduced.",攻撃を受けるとスタックが1減る。,受到攻击时减少一层,
Buff/B_Roland_9_S_Name,Text,,휠스 이더스트리,Wheels Industry,ホイールズ·インダストリー,轮盘重工,
