Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_GFL_Dandelion_0_1_Description,Text,,,Weakness effect increases when reapplied.,,被重复施加时弱化效果提升。,被重複施加時弱化效果提升。
Buff/B_GFL_Dandelion_0_1_Name,Text,,,Mental Weakening,,心智弱化,心智弱化
Buff/B_GFL_Dandelion_0_2_Description,Text,,,Enhancement effect increases when reapplied (excluding healing effects).,,"被重复施加时强化效果提升。
(治疗效果除外)","被重複施加時強化效果提升。
(治療效果除外)"
Buff/B_GFL_Dandelion_0_2_Name,Text,,,Mental Enhancement,,心智强化,心智強化
Buff/B_GFL_Dandelion_0_3_Description,Text,,,,,,
Buff/B_GFL_Dandelion_0_3_Name,Text,,,Mental Overload,,心智过载,心智過載
Buff/B_GFL_Dandelion_10_1_Description,Text,,,<color=#FFFFFF>Overheal 35% Max HP per turn</color>,,<color=#FFFFFF>每回合超额恢复最大体力值的35%</color>,<color=#FFFFFF>每回合超額恢復最大體力值的35%</color>
Buff/B_GFL_Dandelion_10_1_Name,Text,,,Body Maintenance,,素体修理,素體修理
Buff/B_GFL_Dandelion_10_Description,Text,,,,,,
Buff/B_GFL_Dandelion_10_Name,Text,,,Mind Backup,,心智备份,心智備份
Buff/B_GFL_Dandelion_11_Description,Text,,,"Linked Unit: &a
Gain 50% of linked unit's ATK/DEF/Healing/Accuracy(over 100%)/Evasion/Crit.",,"链接对象: &a
根据链接对象对应属性的50%，提升自身的攻击力&防御力&治疗力&命中率&闪避率&暴击率。
(命中率仅计算超出100%的部分)","鏈接對象: &a
根據鏈接對象對應屬性的50%，提升自身的攻擊力&防禦力&治療力&命中率&閃避率&暴擊率。
(命中率僅計算超出100%的部分)"
Buff/B_GFL_Dandelion_11_Name,Text,,,Mental Link,,心智链接,心智鏈接
Buff/B_GFL_Dandelion_2_1_Description,Text,,,"Reveals enemy action targets.
Gain 1 [Emergency Barrier] per turn.",,"可以看到敌人的行动目标。
每回合获得1个【应急防护】。","可以看到敵人的行動目標。
每回合獲得1個【應急防護】。"
Buff/B_GFL_Dandelion_2_1_Name,Text,,,Shadow Perception,,阴察,陰察
Buff/B_GFL_Dandelion_2_2_Description,Text,,,,,,
Buff/B_GFL_Dandelion_2_2_Name,Text,,,Shadow Perception (enemy),,阴察(enemy),陰察(enemy)
Buff/B_GFL_Dandelion_2_3_Description,Text,,,Removed when attacked.,,受到攻击后解除。,受到攻擊後解除。
Buff/B_GFL_Dandelion_2_3_Name,Text,,,Emergency Barrier,,应急防护,應急防護
Buff/B_GFL_Dandelion_3_Description,Text,,,"Cannot attack targets other than &target.
Removed when attacking the target.  ",,"无法攻击除&target以外的目标。
攻击目标时解除。","無法攻擊除&target以外的目標。
攻擊目標時解除。"
Buff/B_GFL_Dandelion_3_Name,Text,,,Mind Interference,,心智干涉,心智干涉
Buff/B_GFL_Dandelion_4_Description,Text,,,Apply [Illusion Fracture] buff,,设置【幻象裂境】附加的buff,設置【幻象裂境】附加的buff
Buff/B_GFL_Dandelion_4_Name,Text,,,Set Buff (Illusion Fracture),,设置buff(幻象裂境),設置buff(幻象裂境)
Buff/B_GFL_Dandelion_5_Description,Text,,,All Investigators ignore Taunt/Stealth to target this unit.,,所有调查员可无视嘲讽与隐匿指向此角色。,所有調查員可無視嘲諷與隱匿指向此角色。
Buff/B_GFL_Dandelion_5_Name,Text,,,Trail Lock,,踪迹锁定,蹤跡鎖定
Buff/B_GFL_Dandelion_6_Description,Text,,,When resisting debuffs: Reduce this buff's value by the base success chance of the resisted debuff.,,抵抗减益时，减少此增益的数值，减少的数值等于无此增益时被成功施加相同减益的成功率。,抵抗減益時，減少此增益的數值，減少的數值等於無此增益時被成功施加相同減益的成功率。
Buff/B_GFL_Dandelion_6_Name,Text,,,Firewall,,防火墙,防火牆
