Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Buff/B_NF_GG_0_Description,Text,,,"When dealing damage, additionally deals &extraAtkTimes instances of &damage (&perDamage% ATK) Follow-up attack damage. After accumulating &burstTimes Follow-up attacks, this instance deals &burstDamage (&perBurstDamage% ATK) Follow-up attack damage instead, then this buff loses 1 stack.

Current accumulated Follow-up attacks: &atkCount",,"造成伤害时额外造成&extraAtkTimes次&damage点(&perDamage%攻击力)追击伤害，累计追击&burstTimes次时，该次追击改为造成&burstDamage点(&perBurstDamage%攻击力)追击伤害，然后该增益减少1层.

当前累计追击次数: &atkCount",
Buff/B_NF_GG_0_Name,Text,,,Beacon,,信标,
Buff/B_NF_GG_1_Description,Text,,,"When receiving damage, additionally takes &buffDmg Pain damage (each stack deals &layerDmgPer% damage). This effect reduces 1 stack after triggering &oneLayerTimes times.
Current remaining triggers per stack: &curLayerLastTimes",,"受到伤害时, 额外受到&buffDmg痛苦伤害(每层&layerDmgPer%伤害), 此效果每生效&oneLayerTimes次将该减益减少1层.
当前层剩余生效次数: &curLayerLastTimes",
Buff/B_NF_GG_1_Name,Text,,,Conductive,,感电,
Buff/B_NF_GG_P_0_Description,Text,,,Defense Penetration bonus equals Level × &penetrationPer%.,,防御穿透加成值为等级*&penetrationPer%.,
Buff/B_NF_GG_P_0_Name,Text,,,Goldenglow - Showtime!,,澄闪-登场!,
Buff/B_NF_GG_P_1_Description,Text,,,"At max stacks, gain 1 stack of ""Beacon"" buff and remove this buff.",,满层时获得1层“信标”增益并移除该增益.,
Buff/B_NF_GG_P_1_Name,Text,,,Beacon Prep!,,信标预备!,
Buff/B_NF_MM_0_Description,Text,,,"When attacked, gain 1 stack of this debuff.",,"受到攻击时, 叠加一层该减益.",
Buff/B_NF_MM_0_Name,Text,,,Traumatic Hysteria,,创伤性癔症,
Buff/B_NF_MM_1_Description,Text,,,"After dealing &needAtkTimes instances of damage, restore &addApNum Mana and prioritize viewing &viewCardNum self skills from the deck, choose 1 to add to hand. This buff loses 1 stack.

Current accumulated damage instances: &atkCount",,"自身累计造成&needAtkTimes次伤害时, 回复&addApNum点法力值并优先查看牌库中自身的&viewCardNum个技能, 从中选择1张加入手牌, 该增益减少一层.

当前累计伤害次数: &atkCount",
Buff/B_NF_MM_1_Name,Text,,,Azure Seed,,深蓝之籽,
Buff/B_NF_MM_2_Description,Text,,,"After using a fixed skill, if ""Showtime Prep"" fails to refresh it, consume 1 stack of this buff to immediately refresh the fixed skill.  ",,"使用固定技能后, 若“登场预备”未能刷新固定技能, 则消耗一层该增益立即刷新固定技能.",
Buff/B_NF_MM_2_Name,Text,,,Mirage,,镜花水月,
Buff/B_NF_MM_3_Description,Text,,,"When receiving non-Pain damage, linked enemies take &dmgPer% of the damage as Pain damage. If either side is defeated, this debuff is removed.

Current linked enemy: &enemyName",,"受到非痛苦伤害时，链接的敌人将受到的伤害值&dmgPer%的痛苦伤害，当有一方被击败则解除该减益.

当前链接的敌人:&enemyName",
Buff/B_NF_MM_3_Name,Text,,,Prisoner's Dilemma,,囚徒困境,
Buff/B_NF_MM_4_Description,Text,,,,,,
